stage,split,target,source,session_or_direction_index,heldout_class,semantic_permutation,start_index,initial_determinant,final_determinant,objective,gradient_norm,iterations,converged,near_optimal,stopping_criterion,actual_total_starts
A_semantic,F,1,4,1,right_hand,0,0,1,0.9999999999999939,0.870890107601892,1.1723021147697209e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.25 seconds.",4
A_semantic,F,1,4,1,right_hand,0,1,-1,-1.0000000000000033,0.8737138323068484,8.412721497413279e-06,14,True,False,"Terminated - min grad norm reached after 14 iterations, 0.10 seconds.",4
A_semantic,F,1,4,1,right_hand,0,2,1,1.0000000000000016,0.8659137544028683,7.923316547695819e-08,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.17 seconds.",4
A_semantic,F,1,4,1,right_hand,0,3,-1,-1.0000000000000053,0.8657963566418454,2.150894617146345e-06,20,True,True,"Terminated - min grad norm reached after 20 iterations, 0.15 seconds.",4
A_semantic,F,1,4,1,right_hand,1,0,1,1.000000000000004,4.81635407652355,3.820827361647545e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.15 seconds.",4
A_semantic,F,1,4,1,right_hand,1,1,-1,-1.0000000000000127,4.810608834187559,8.489239867600075e-08,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.15 seconds.",4
A_semantic,F,1,4,1,right_hand,1,2,-1,-0.9999999999999974,4.814982930500353,6.139696915482227e-07,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.10 seconds.",4
A_semantic,F,1,4,1,right_hand,1,3,1,1.0000000000000095,4.820227848329887,3.884614448575212e-06,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.13 seconds.",4
A_semantic,F,1,4,1,right_hand,2,0,-1,-1.0000000000000016,4.561714471794064,5.610653215209672e-07,48,True,False,"Terminated - min grad norm reached after 48 iterations, 0.43 seconds.",4
A_semantic,F,1,4,1,right_hand,2,1,1,1.0000000000000024,4.563116530714214,1.2603169167740344e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.17 seconds.",4
A_semantic,F,1,4,1,right_hand,2,2,1,1.0000000000000044,4.552181637003625,9.863531666556993e-08,17,True,True,"Terminated - min grad norm reached after 17 iterations, 0.11 seconds.",4
A_semantic,F,1,4,1,right_hand,2,3,-1,-1.0000000000000007,4.55659736483728,3.434294922892618e-07,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.13 seconds.",4
A_semantic,F,1,4,1,right_hand,3,0,-1,-0.9999999999999973,5.090385599145863,6.9699006506187885e-06,27,True,True,"Terminated - min grad norm reached after 27 iterations, 0.20 seconds.",4
A_semantic,F,1,4,1,right_hand,3,1,1,1.000000000000004,5.091090595553152,9.063528589998696e-06,44,True,False,"Terminated - min grad norm reached after 44 iterations, 0.34 seconds.",4
A_semantic,F,1,4,1,right_hand,3,2,1,1.0000000000000016,5.097276657060473,6.302198776375195e-07,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.11 seconds.",4
A_semantic,F,1,4,1,right_hand,3,3,-1,-1.000000000000001,5.099284771511909,9.940287079104622e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.09 seconds.",4
A_semantic,F,1,4,1,right_hand,4,0,1,0.9999999999999986,4.943975289276883,1.5415183165575344e-07,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.14 seconds.",4
A_semantic,F,1,4,1,right_hand,4,1,-1,-0.9999999999999988,4.937160773330421,1.413917189159602e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.17 seconds.",4
A_semantic,F,1,4,1,right_hand,4,2,1,0.9999999999999925,4.9318353842839056,3.233666882452639e-06,30,True,False,"Terminated - min grad norm reached after 30 iterations, 0.26 seconds.",4
A_semantic,F,1,4,1,right_hand,4,3,-1,-1.000000000000005,4.930951780386101,2.5858226670615298e-06,17,True,True,"Terminated - min grad norm reached after 17 iterations, 0.11 seconds.",4
A_semantic,F,1,4,1,feet,0,0,-1,-1.0000000000000029,5.135000306422904,2.8135371433309395e-07,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.23 seconds.",4
A_semantic,F,1,4,1,feet,0,1,1,0.9999999999999966,5.1347093742533065,8.861186799335992e-07,16,True,True,"Terminated - min grad norm reached after 16 iterations, 0.12 seconds.",4
A_semantic,F,1,4,1,feet,0,2,-1,-0.9999999999999976,5.138134342195708,7.74300239435935e-06,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.22 seconds.",4
A_semantic,F,1,4,1,feet,0,3,1,0.9999999999999961,5.145739511658547,7.546745292748372e-07,43,True,False,"Terminated - min grad norm reached after 43 iterations, 0.43 seconds.",4
A_semantic,F,1,4,1,feet,1,0,-1,-1.0000000000000047,1.3463652522654512,1.343120854185226e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.19 seconds.",4
A_semantic,F,1,4,1,feet,1,1,1,0.9999999999999996,1.3453690474574151,7.641229111487533e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.22 seconds.",4
A_semantic,F,1,4,1,feet,1,2,-1,-0.9999999999999977,1.3125108109263812,8.763021020439808e-06,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.30 seconds.",4
A_semantic,F,1,4,1,feet,1,3,1,1.0000000000000018,1.3086373264692575,1.6750856411004735e-06,32,True,True,"Terminated - min grad norm reached after 32 iterations, 0.27 seconds.",4
A_semantic,F,1,4,1,feet,2,0,1,0.999999999999994,4.939417364387921,9.540360566192965e-06,29,True,False,"Terminated - min grad norm reached after 29 iterations, 0.20 seconds.",4
A_semantic,F,1,4,1,feet,2,1,-1,-1.000000000000015,4.924756035336008,3.0958557081323257e-08,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.20 seconds.",4
A_semantic,F,1,4,1,feet,2,2,-1,-0.9999999999999927,4.928962980331085,1.9043156625334071e-06,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.17 seconds.",4
A_semantic,F,1,4,1,feet,2,3,1,0.9999999999999951,4.9340927367577105,3.795835750607565e-07,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.13 seconds.",4
A_semantic,F,1,4,1,feet,3,0,-1,-1.0000000000000022,5.504548898351043,7.410061230245808e-06,24,True,True,"Terminated - min grad norm reached after 24 iterations, 0.17 seconds.",4
A_semantic,F,1,4,1,feet,3,1,1,1.0000000000000027,5.5053902566789725,2.294637828761026e-07,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.19 seconds.",4
A_semantic,F,1,4,1,feet,3,2,1,1.0000000000000022,5.52155041494235,1.2185656751927552e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.21 seconds.",4
A_semantic,F,1,4,1,feet,3,3,-1,-1.0000000000000007,5.519820000172048,3.705999976346549e-07,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.12 seconds.",4
A_semantic,F,1,4,1,feet,4,0,-1,-0.9999999999999956,5.342660575267912,4.0364236598009946e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.12 seconds.",4
A_semantic,F,1,4,1,feet,4,1,1,1.000000000000003,5.342107656038238,1.924757940203819e-07,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.11 seconds.",4
A_semantic,F,1,4,1,feet,4,2,-1,-0.9999999999999999,5.341789592022984,2.3166009544835328e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.16 seconds.",4
A_semantic,F,1,4,1,feet,4,3,1,0.9999999999999993,5.3370585203874645,1.3901419412654754e-07,26,True,True,"Terminated - min grad norm reached after 26 iterations, 0.16 seconds.",4
A_semantic,F,1,4,1,tongue,0,0,1,1.0000000000000022,4.638462655504827,3.022975476115e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.31 seconds.",4
A_semantic,F,1,4,1,tongue,0,1,-1,-1.0000000000000022,4.636290619088728,5.627440537227705e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.11 seconds.",4
A_semantic,F,1,4,1,tongue,0,2,-1,-0.999999999999994,4.611033754341032,9.618937550280766e-07,29,True,True,"Terminated - min grad norm reached after 29 iterations, 0.38 seconds.",4
A_semantic,F,1,4,1,tongue,0,3,1,1.0,4.616949641608913,1.5355892701898498e-08,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.17 seconds.",4
A_semantic,F,1,4,1,tongue,1,0,1,1.0000000000000013,1.0711175116551124,1.452748238119547e-07,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.21 seconds.",4
A_semantic,F,1,4,1,tongue,1,1,-1,-1.0000000000000062,1.0570737795125933,6.575514035923935e-08,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.25 seconds.",4
A_semantic,F,1,4,1,tongue,1,2,1,0.9999999999999978,1.0608492617622036,1.0477138920872077e-06,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.11 seconds.",4
A_semantic,F,1,4,1,tongue,1,3,-1,-1.000000000000007,1.0532773363035992,4.566363432229725e-08,39,True,True,"Terminated - min grad norm reached after 39 iterations, 0.41 seconds.",4
A_semantic,F,1,4,1,tongue,2,0,1,0.9999999999999952,4.433587917390943,2.2470184654020906e-06,16,True,True,"Terminated - min grad norm reached after 16 iterations, 0.11 seconds.",4
A_semantic,F,1,4,1,tongue,2,1,-1,-1.0000000000000024,4.433934363943873,8.447689043455503e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.09 seconds.",4
A_semantic,F,1,4,1,tongue,2,2,1,1.0000000000000095,4.4529457837913515,1.503528132093469e-08,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.17 seconds.",4
A_semantic,F,1,4,1,tongue,2,3,-1,-0.9999999999999974,4.455300152257026,2.2397259125685752e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.19 seconds.",4
A_semantic,F,1,4,1,tongue,3,0,-1,-0.9999999999999981,5.100016759360183,7.230921373263165e-06,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.18 seconds.",4
A_semantic,F,1,4,1,tongue,3,1,1,1.000000000000002,5.10920391512924,5.96453729561453e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.13 seconds.",4
A_semantic,F,1,4,1,tongue,3,2,-1,-1.000000000000002,5.101735781957555,2.567596003512486e-07,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.26 seconds.",4
A_semantic,F,1,4,1,tongue,3,3,1,1.0000000000000009,5.099141227713701,5.447569402714764e-06,18,True,True,"Terminated - min grad norm reached after 18 iterations, 0.13 seconds.",4
A_semantic,F,1,4,1,tongue,4,0,1,1.0000000000000169,4.914468669929199,2.5848586367499257e-07,30,True,False,"Terminated - min grad norm reached after 30 iterations, 0.25 seconds.",4
A_semantic,F,1,4,1,tongue,4,1,-1,-1.0000000000000047,4.908859722978368,2.9714209658478776e-06,23,True,True,"Terminated - min grad norm reached after 23 iterations, 0.14 seconds.",4
A_semantic,F,1,4,1,tongue,4,2,1,0.9999999999999967,4.920803158467027,6.721503482603668e-08,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.11 seconds.",4
A_semantic,F,1,4,1,tongue,4,3,-1,-0.9999999999999998,4.921746026799486,1.2844802039988139e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.16 seconds.",4
A_semantic,F,1,5,0,left_hand,0,0,1,0.9999999999999974,2.872850396928678,5.381974653228256e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.16 seconds.",4
A_semantic,F,1,5,0,left_hand,0,1,-1,-1.0000000000000042,2.8740990713497303,3.055620039190682e-07,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.21 seconds.",4
A_semantic,F,1,5,0,left_hand,0,2,1,1.00000000000001,2.8719934981950184,1.3878408732131561e-08,24,True,True,"Terminated - min grad norm reached after 24 iterations, 0.25 seconds.",4
A_semantic,F,1,5,0,left_hand,0,3,-1,-0.9999999999999971,2.8769725545636335,3.477028015876403e-06,31,True,False,"Terminated - min grad norm reached after 31 iterations, 0.24 seconds.",4
A_semantic,F,1,5,0,left_hand,1,0,-1,-0.9999999999999993,3.0405678160190934,6.48996227640939e-07,13,True,False,"Terminated - min grad norm reached after 13 iterations, 0.09 seconds.",4
A_semantic,F,1,5,0,left_hand,1,1,1,0.9999999999999987,3.040026749143182,1.8205840520012624e-07,15,True,True,"Terminated - min grad norm reached after 15 iterations, 0.12 seconds.",4
A_semantic,F,1,5,0,left_hand,1,2,1,0.9999999999999963,3.0565248568741556,4.172437125952229e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.21 seconds.",4
A_semantic,F,1,5,0,left_hand,1,3,-1,-0.9999999999999938,3.048035344237798,4.925732847014876e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.11 seconds.",4
A_semantic,F,1,5,0,left_hand,2,0,-1,-1.0000000000000027,3.324317785150563,1.4956609075515636e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.18 seconds.",4
A_semantic,F,1,5,0,left_hand,2,1,1,0.9999999999999889,3.324201978566866,2.1414153842339783e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.18 seconds.",4
A_semantic,F,1,5,0,left_hand,2,2,-1,-1.0000000000000069,3.3316592916762446,5.733078437688908e-07,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.15 seconds.",4
A_semantic,F,1,5,0,left_hand,2,3,1,1.0000000000000036,3.3240350694086187,9.560998487346534e-07,31,True,True,"Terminated - min grad norm reached after 31 iterations, 0.31 seconds.",4
A_semantic,F,1,5,0,left_hand,3,0,-1,-0.9999999999999976,3.199769303164881,3.205560699359666e-07,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.13 seconds.",4
A_semantic,F,1,5,0,left_hand,3,1,1,1.0000000000000027,3.192977206263595,1.0250802611360958e-06,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.11 seconds.",4
A_semantic,F,1,5,0,left_hand,3,2,-1,-1.0000000000000042,3.2083993779416753,3.015903343124751e-07,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.13 seconds.",4
A_semantic,F,1,5,0,left_hand,3,3,1,1.0000000000000009,3.2101056796467233,7.112195382091334e-07,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.14 seconds.",4
A_semantic,F,1,5,0,left_hand,4,0,-1,-0.9999999999999989,3.343816851151456,4.4205051082417027e-07,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.13 seconds.",4
A_semantic,F,1,5,0,left_hand,4,1,1,0.9999999999999984,3.3377205867570074,3.2801527930846883e-07,26,True,True,"Terminated - min grad norm reached after 26 iterations, 0.15 seconds.",4
A_semantic,F,1,5,0,left_hand,4,2,1,1.0000000000000053,3.341821820589755,9.625937471096808e-07,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.13 seconds.",4
A_semantic,F,1,5,0,left_hand,4,3,-1,-0.9999999999999927,3.343379789862781,4.19356398567133e-06,29,True,False,"Terminated - min grad norm reached after 29 iterations, 0.19 seconds.",4
A_semantic,F,1,5,0,right_hand,0,0,-1,-0.9999999999999998,2.2004824387766075,7.596852461089682e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.29 seconds.",4
A_semantic,F,1,5,0,right_hand,0,1,1,1.0000000000000102,2.208221889649429,2.7560818667135738e-08,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.19 seconds.",4
A_semantic,F,1,5,0,right_hand,0,2,-1,-1.0000000000000029,2.1989350362744196,3.315809501141217e-08,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.32 seconds.",4
A_semantic,F,1,5,0,right_hand,0,3,1,1.0,2.198871338151605,6.482026171984874e-06,22,True,True,"Terminated - min grad norm reached after 22 iterations, 0.15 seconds.",4
A_semantic,F,1,5,0,right_hand,1,0,-1,-0.9999999999999998,2.8228558467432974,5.755993931649435e-07,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.19 seconds.",4
A_semantic,F,1,5,0,right_hand,1,1,1,0.9999999999999962,2.8175483650655897,4.163020469740578e-07,20,True,True,"Terminated - min grad norm reached after 20 iterations, 0.17 seconds.",4
A_semantic,F,1,5,0,right_hand,1,2,1,0.9999999999999941,2.8319662350967345,2.2082303982678563e-07,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.20 seconds.",4
A_semantic,F,1,5,0,right_hand,1,3,-1,-1.0000000000000018,2.821951487177329,2.7713249566437484e-06,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.12 seconds.",4
A_semantic,F,1,5,0,right_hand,2,0,-1,-0.9999999999999987,3.011310060254922,6.17333767057635e-06,18,True,True,"Terminated - min grad norm reached after 18 iterations, 0.08 seconds.",4
A_semantic,F,1,5,0,right_hand,2,1,1,1.0000000000000058,3.0185125390211507,3.4169621172879055e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.14 seconds.",4
A_semantic,F,1,5,0,right_hand,2,2,-1,-0.9999999999999961,3.0144775454293606,6.084519724452854e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.17 seconds.",4
A_semantic,F,1,5,0,right_hand,2,3,1,0.9999999999999967,3.019853812564068,1.9605504947832168e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.26 seconds.",4
A_semantic,F,1,5,0,right_hand,3,0,1,1.0000000000000038,3.154029375189101,6.943942343850819e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.18 seconds.",4
A_semantic,F,1,5,0,right_hand,3,1,-1,-0.9999999999999923,3.1532079757469376,1.5200856791353143e-06,34,True,False,"Terminated - min grad norm reached after 34 iterations, 0.24 seconds.",4
A_semantic,F,1,5,0,right_hand,3,2,-1,-1.0000000000000109,3.151771253743452,1.7355765395622408e-07,25,True,True,"Terminated - min grad norm reached after 25 iterations, 0.16 seconds.",4
A_semantic,F,1,5,0,right_hand,3,3,1,0.9999999999999996,3.154463810020439,7.527887344550643e-07,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.15 seconds.",4
A_semantic,F,1,5,0,right_hand,4,0,1,1.0000000000000075,3.192235059622056,6.797616937195075e-08,17,True,True,"Terminated - min grad norm reached after 17 iterations, 0.10 seconds.",4
A_semantic,F,1,5,0,right_hand,4,1,-1,-1.0000000000000042,3.1970691410741905,1.0579625088555446e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.13 seconds.",4
A_semantic,F,1,5,0,right_hand,4,2,1,1.0000000000000042,3.199524899940606,9.767037058041704e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.13 seconds.",4
A_semantic,F,1,5,0,right_hand,4,3,-1,-0.9999999999999954,3.195005006490023,6.098067147213108e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.14 seconds.",4
A_semantic,F,1,5,0,feet,0,0,-1,-0.9999999999999946,3.562779530972705,4.583543072574509e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.12 seconds.",4
A_semantic,F,1,5,0,feet,0,1,1,0.9999999999999933,3.5531151637820093,1.1933490894267879e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.11 seconds.",4
A_semantic,F,1,5,0,feet,0,2,1,0.9999999999999976,3.553523143738406,7.270443907154463e-07,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.15 seconds.",4
A_semantic,F,1,5,0,feet,0,3,-1,-1.0000000000000022,3.5523797385795906,6.936569655518535e-08,35,True,True,"Terminated - min grad norm reached after 35 iterations, 0.24 seconds.",4
A_semantic,F,1,5,0,feet,1,0,-1,-0.9999999999999936,2.8081671864121276,7.681338668112356e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.17 seconds.",4
A_semantic,F,1,5,0,feet,1,1,1,1.0000000000000067,2.8109786126099303,5.157716562081691e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.19 seconds.",4
A_semantic,F,1,5,0,feet,1,2,1,0.9999999999999957,2.800667875853749,1.3197613780687178e-06,25,True,True,"Terminated - min grad norm reached after 25 iterations, 0.20 seconds.",4
A_semantic,F,1,5,0,feet,1,3,-1,-1.0000000000000067,2.80554550908992,1.612492806942886e-07,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.22 seconds.",4
A_semantic,F,1,5,0,feet,2,0,1,0.9999999999999957,3.500567582267448,1.9358419947017213e-06,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.23 seconds.",4
A_semantic,F,1,5,0,feet,2,1,-1,-1.0000000000000095,3.4990475849364486,2.5633403259739017e-06,26,True,True,"Terminated - min grad norm reached after 26 iterations, 0.16 seconds.",4
A_semantic,F,1,5,0,feet,2,2,1,1.0000000000000024,3.5053461119173184,9.192859640253735e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.07 seconds.",4
A_semantic,F,1,5,0,feet,2,3,-1,-1.0000000000000002,3.5073349676886982,1.1766866694427767e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.11 seconds.",4
A_semantic,F,1,5,0,feet,3,0,1,1.000000000000008,4.0903330655183066,1.1451826506588587e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.14 seconds.",4
A_semantic,F,1,5,0,feet,3,1,-1,-1.0000000000000007,4.086596831460973,1.8417228593324036e-06,32,True,False,"Terminated - min grad norm reached after 32 iterations, 0.19 seconds.",4
A_semantic,F,1,5,0,feet,3,2,1,1.0000000000000004,4.087054101278341,1.7134677206494466e-07,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.11 seconds.",4
A_semantic,F,1,5,0,feet,3,3,-1,-0.9999999999999986,4.085560887401549,4.491447400137566e-06,16,True,True,"Terminated - min grad norm reached after 16 iterations, 0.11 seconds.",4
A_semantic,F,1,5,0,feet,4,0,1,1.0000000000000044,4.070989229187074,1.3884400661568633e-06,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.17 seconds.",4
A_semantic,F,1,5,0,feet,4,1,-1,-0.9999999999999982,4.0648158350598695,3.69264228231419e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.17 seconds.",4
A_semantic,F,1,5,0,feet,4,2,-1,-0.9999999999999956,4.061918921955505,2.0111531050230066e-06,18,True,True,"Terminated - min grad norm reached after 18 iterations, 0.14 seconds.",4
A_semantic,F,1,5,0,feet,4,3,1,1.0000000000000036,4.064000545389474,4.215839657074943e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.10 seconds.",4
A_semantic,F,1,5,0,tongue,0,0,-1,-1.0000000000000016,2.3883553099963946,4.106422601850235e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.12 seconds.",4
A_semantic,F,1,5,0,tongue,0,1,1,1.0000000000000038,2.3881402326923635,2.5405207250732457e-06,21,True,True,"Terminated - min grad norm reached after 21 iterations, 0.11 seconds.",4
A_semantic,F,1,5,0,tongue,0,2,-1,-1.0000000000000047,2.3903584930155963,2.159150137600942e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.11 seconds.",4
A_semantic,F,1,5,0,tongue,0,3,1,0.9999999999999964,2.390036211346575,5.1825100780127854e-08,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.21 seconds.",4
A_semantic,F,1,5,0,tongue,1,0,1,0.9999999999999969,2.0920351140019977,3.3936791383452095e-07,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.20 seconds.",4
A_semantic,F,1,5,0,tongue,1,1,-1,-1.000000000000005,2.0862819223184426,7.776823928197112e-06,17,True,True,"Terminated - min grad norm reached after 17 iterations, 0.09 seconds.",4
A_semantic,F,1,5,0,tongue,1,2,1,0.9999999999999994,2.096246435699206,1.7507126201948852e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.13 seconds.",4
A_semantic,F,1,5,0,tongue,1,3,-1,-1.0000000000000018,2.086372291579035,1.0020396442852065e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.15 seconds.",4
A_semantic,F,1,5,0,tongue,2,0,1,1.0000000000000109,2.3171654929620766,1.6041113726084847e-07,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.11 seconds.",4
A_semantic,F,1,5,0,tongue,2,1,-1,-1.0000000000000067,2.3187194667468134,2.994000329825775e-07,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.11 seconds.",4
A_semantic,F,1,5,0,tongue,2,2,-1,-0.9999999999999961,2.3163845982512252,4.619521511355698e-07,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.15 seconds.",4
A_semantic,F,1,5,0,tongue,2,3,1,0.9999999999999957,2.318143395186688,1.3609500832229688e-06,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.13 seconds.",4
A_semantic,F,1,5,0,tongue,3,0,1,0.9999999999999977,2.8674181600715034,8.14494329392859e-06,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.08 seconds.",4
A_semantic,F,1,5,0,tongue,3,1,-1,-1.0000000000000044,2.863806410210918,4.968223174922028e-09,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.09 seconds.",4
A_semantic,F,1,5,0,tongue,3,2,1,1.0000000000000029,2.8589308031294323,4.3648791850994015e-06,17,True,True,"Terminated - min grad norm reached after 17 iterations, 0.10 seconds.",4
A_semantic,F,1,5,0,tongue,3,3,-1,-1.0000000000000013,2.8594079142769036,2.4802917681265505e-06,24,True,False,"Terminated - min grad norm reached after 24 iterations, 0.15 seconds.",4
A_semantic,F,1,5,0,tongue,4,0,1,1.0000000000000004,2.8291461584384248,5.381777641341161e-07,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.09 seconds.",4
A_semantic,F,1,5,0,tongue,4,1,-1,-1.0000000000000029,2.832186454304086,4.948973809250112e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.19 seconds.",4
A_semantic,F,1,5,0,tongue,4,2,1,0.999999999999995,2.8238259262397434,8.764537977972918e-07,38,True,True,"Terminated - min grad norm reached after 38 iterations, 0.26 seconds.",4
A_semantic,F,1,5,0,tongue,4,3,-1,-0.9999999999999991,2.8307270177350845,3.80480823144881e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.14 seconds.",4
A_semantic,F,1,5,1,left_hand,0,0,1,1.0000000000000044,3.084100570294465,6.786626460966719e-07,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.14 seconds.",4
A_semantic,F,1,5,1,left_hand,0,1,-1,-1.0000000000000024,3.080278478307018,2.9199142268069863e-07,18,True,True,"Terminated - min grad norm reached after 18 iterations, 0.20 seconds.",4
A_semantic,F,1,5,1,left_hand,0,2,-1,-0.9999999999999998,3.087901556025719,2.4902936787297246e-07,31,True,False,"Terminated - min grad norm reached after 31 iterations, 0.29 seconds.",4
A_semantic,F,1,5,1,left_hand,0,3,1,0.9999999999999971,3.0898609367471623,1.2303520926289111e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.15 seconds.",4
A_semantic,F,1,5,1,left_hand,1,0,1,1.000000000000003,3.771503012007678,5.619155780737033e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.13 seconds.",4
A_semantic,F,1,5,1,left_hand,1,1,-1,-1.0000000000000053,3.7698096438866293,7.173342906514939e-07,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.20 seconds.",4
A_semantic,F,1,5,1,left_hand,1,2,1,0.9999999999999986,3.7657081269777892,4.7389849264411007e-07,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.14 seconds.",4
A_semantic,F,1,5,1,left_hand,1,3,-1,-1.000000000000002,3.7654399868674013,1.6460496883996033e-07,16,True,True,"Terminated - min grad norm reached after 16 iterations, 0.16 seconds.",4
A_semantic,F,1,5,1,left_hand,2,0,-1,-0.9999999999999948,3.4630311490811954,1.431670944660481e-06,30,True,False,"Terminated - min grad norm reached after 30 iterations, 0.21 seconds.",4
