session,geometry,subject,split,shape_norm,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9
1test,AIRM,5,A,0.2966664316749958,0.09790204406352081,-0.013578795638730013,-0.04923597549913276,-0.07563962736081674,0.08760300869306084,-0.028297803967620643,-0.08201276339206413,0.12092499317946734,-0.09347998591752335,0.17757740651913714,0.3300071515026497,-0.04577125750986841,-0.1659640938179072,-0.2549652380073844,0.29529127444062075,-0.09538593162647223,-0.2764477360280209,0.40761265943274355,-0.3151013257203721,0.598576001728692
1test,AIRM,5,B,0.3701095595456585,0.10538437520153783,0.03614609682648727,-0.056081429613349915,-0.12910067988536705,0.13166649242907702,-0.08065617359398064,-0.1416944625358018,0.11896511823570702,-0.03150448045092513,0.2137581132829936,0.2847383227034348,0.09766323482932927,-0.15152656332950362,-0.34881746919439016,0.35575004490753775,-0.2179251292319849,-0.3828446439204219,0.32143216830645227,-0.08512203924048763,0.5775536128961386
1test,AIRM,5,F,0.24136225788302795,0.07287493315746178,0.019447432927788954,-0.04499472820387582,-0.07751342355222836,0.07817718178093307,-0.04504021980586328,-0.08496644386462807,0.08954473718960676,-0.03660043376293722,0.14077103096489235,0.30193176761206536,0.08057362861269643,-0.18641990093447722,-0.32114972834648364,0.32389977814518245,-0.1866083794579484,-0.3520287082573017,0.3709972635116923,-0.15164108126911455,0.5832354743429463
1test,AIRM,6,A,0.8434031790339681,0.36053253666534024,0.07382519939569168,-0.41801332065877284,-0.16568188176581816,0.22933000688978036,-0.25135261038165474,-0.14679419501667967,0.44470001640883167,0.04046513664751978,0.19234078032637109,0.4274735329765929,0.08753251260002468,-0.49562692084889254,-0.1964444596421723,0.27191029461432004,-0.2980218911073508,-0.17404984788510922,0.5272686035143832,0.047978401852680284,0.22805318394303153
1test,AIRM,6,B,0.813788652216582,0.22648263042592004,0.010604400010262196,-0.31767892312802354,-0.013220284472508205,0.1645356460403426,-0.19464687469146008,-0.04864606744287366,0.5567737560300197,-0.2750711991315791,0.23825082718169469,0.27830644948050204,0.013030901796649699,-0.39037030347220464,-0.01624535367567371,0.2021847387428954,-0.23918602718443496,-0.05977727424727837,0.6841748831388714,-0.33801306811337983,0.29276744832058255
1test,AIRM,6,F,0.6839200832575149,0.23387975842142011,0.05268583201748412,-0.3342687460981966,-0.04917301224340286,0.15000390755384632,-0.19355550540314095,-0.07126788708595264,0.44373280140391935,-0.09970869431389234,0.15566927054060337,0.34196942617542336,0.07703507077397294,-0.4887541019501473,-0.07189876923805417,0.21932958429788602,-0.2830089511061513,-0.10420499241154511,0.6488079707945082,-0.14578997861706197,0.22761324656405735
1test,AIRM,7,A,2.0629546955077176,0.7199763537753517,0.4820508924422845,-0.5199893522141795,-0.9802618643251368,0.4872258978337057,-0.4553088534992632,-0.7157835115988557,0.4888957300505121,0.28389523368971287,0.9985409416274068,0.3490025037113852,0.23367013027091516,-0.25206048070105774,-0.4751737236206648,0.23617867076513457,-0.22070715100566293,-0.3469700586045555,0.23698810793815764,0.13761583533943914,0.48403435315464066
1test,AIRM,7,B,1.5743694421602,0.403673950277001,0.32942220901727964,-0.2975785189371053,-0.6027248653386316,0.4820154803156713,-0.29803078670245503,-0.7130642518510287,0.3745460932315715,0.0659211408576142,0.883790121652297,0.25640357305405903,0.20924072850733041,-0.18901441489412826,-0.38283572406717314,0.3061641489016044,-0.18930168404026285,-0.4529205361561323,0.23790228849821615,0.041871456020617044,0.5613613285326755
1test,AIRM,7,F,1.728275614038634,0.5163807722405575,0.42029287284817607,-0.3837105482510259,-0.7668550160484386,0.45061621901156035,-0.3643419160348056,-0.6932185251648042,0.3914753083373653,0.1944227739009403,0.8949502401804863,0.29878380973847046,0.24318625422598877,-0.2220193035961268,-0.4437110665795093,0.26073168848257977,-0.21081239188662249,-0.4011041523318676,0.22651208242333867,0.11249523647829134,0.5178284255768482
1test,AIRM,8,A,2.14706181193098,0.9069650734056323,-0.20741969473674957,0.09164676499699895,-1.1668693776692043,0.45365736240132837,-0.049054965842246216,-0.38509373399936886,0.22683314046005548,-0.36338230278904443,1.3543537308775395,0.42242150103258774,-0.09660629870278617,0.042684735245034966,-0.5434726523405348,0.21129217607076126,-0.022847486537021573,-0.1793584757827867,0.1056481649478228,-0.16924631641705423,0.6307940103780658
1test,AIRM,8,B,2.208958878290986,0.9487813305101441,-0.2817226367186264,0.11470738751869641,-1.1747641761339058,0.5449717002631764,-0.08457625075696568,-0.4044074821461172,0.22726281424172345,-0.35152929088545354,1.3652117335982124,0.42951516202247797,-0.12753638806376869,0.05192825844157069,-0.5318180377548677,0.24670975345851925,-0.03828783396022298,-0.18307605728676885,0.10288232002650533,-0.15913799679124066,0.6180340191096907
1test,AIRM,8,F,2.109891242615339,0.8997411115721358,-0.22798658533479002,0.10914169861738662,-1.1535811958925553,0.46682066659063104,-0.055472610543205576,-0.3767249220105237,0.19718698647064622,-0.3325335986644491,1.3172265958485254,0.426439568731918,-0.10805608399615267,0.05172858980261884,-0.5467491274396783,0.22125342631972741,-0.026291691923629148,-0.17855182030309305,0.09345836528816572,-0.1576069855867326,0.6243101868206925
1test,AIRM,9,A,9.474046975058451,5.662877600590314,-0.4132737957809613,-1.5651292579161455,-6.030115251116527,0.5601577687080447,-0.21953948492783812,-0.15936943286676838,1.0270732867284056,0.332167771201562,4.141748508586616,0.5977253031886488,-0.04362167475725563,-0.16520176246080828,-0.6364877931248936,0.05912550045220656,-0.023172724972316663,-0.016821684892034762,0.10840914019450161,0.035060811084854544,0.43716782484721245
1test,AIRM,9,B,7.581701179127517,4.470710846692445,-0.1948803797843098,-1.301264430481674,-4.826395102574974,0.317936558452228,-0.14366839413171983,-0.11108141902133746,0.9174427173875073,0.14747289098355432,3.387044049114463,0.5896712018933622,-0.025704043878808758,-0.17163224977318617,-0.6365847174064414,0.04193472559001796,-0.018949361197093874,-0.01465125258789485,0.1210075015767219,0.019451161091596215,0.44673932262577454
1test,AIRM,9,F,8.380235716142847,4.963330779370881,-0.24350253506047126,-1.394776956747648,-5.3809302109220045,0.3473375245218704,-0.15778885376370408,-0.08991804907575102,0.914163217206545,0.2597437905152347,3.6848073078426156,0.5922662497201621,-0.029056764428643977,-0.16643648269473965,-0.6420977157667199,0.04144722610281643,-0.018828689204977305,-0.010729775643725854,0.109085620998177,0.030994807224203762,0.4397021077515244
1test,LE,1,A,3.3596898495582597,0.9910837810088329,0.7091658205528835,-1.1303724221208518,-0.9803975229827298,1.2871529697582356,-1.250032902880744,-1.2794421043530426,0.9176772741833462,1.0826136779699342,0.8324244517853553,0.29499264080556215,0.2110807402790845,-0.3364514204397397,-0.29181191326682576,0.3831166052210068,-0.3720679464043687,-0.3808214929486026,0.2731434493288137,0.3222361963299318,0.2477682432188806
1test,LE,1,B,5.12747123348991,1.1283640414860672,1.5885572651842248,-1.2378338707560652,-1.9464711251918734,1.5994926568240655,-1.5045876827516727,-2.3459937906293207,0.8186147747810205,1.5847254366534218,1.9146609474060619,0.22006248111470514,0.30981300388554406,-0.24141215316259484,-0.3796161960848383,0.3119457104658202,-0.2934365916915355,-0.4575342666588823,0.15965272889963086,0.30906569037439735,0.3734123235837028
1test,LE,1,F,4.05696118092299,0.9869386028472409,1.137026028509881,-1.1301756991640988,-1.4025922867219043,1.3934664246652857,-1.3564154333651293,-1.7512697116179456,0.8131153776422178,1.3366723376934824,1.2849471317451275,0.2432704082770407,0.28026544445544804,-0.2785769073853882,-0.3457248477794909,0.34347541485429284,-0.3343427193100562,-0.431670315174058,0.20042473698435237,0.32947624541711273,0.316726504011752
1test,LE,2,A,0.6181534746118241,0.2856149122057045,0.019794457352473514,-0.14455204176816128,-0.2791628980416205,0.08179496318898884,-0.10294433922406382,-0.032525664404085816,0.2651375107981601,-0.12746468267237587,0.31052823760307396,0.462045307413437,0.032021913918551775,-0.23384490697708077,-0.4516077471163997,0.13232144855345646,-0.1665352431913592,-0.05261745786434452,0.4289185803972969,-0.20620232338323202,0.5023481228477659
1test,LE,2,B,0.424468325490019,0.07166880383196622,0.007305505956139654,-0.041991399104937294,-0.06666910122942583,0.10387073777807632,-0.14426620016648115,-0.009934711889113459,0.2623181107117172,-0.184716230553179,0.18478117494023683,0.1688437028822577,0.017210956666097423,-0.09892704963665112,-0.1570649615668284,0.24470786520564242,-0.33987506606043194,-0.023405072398852207,0.6179921915466584,-0.4351708230288727,0.43532382475634634
1test,LE,2,F,0.42127351277043124,0.13129820757176497,0.008027786006866107,-0.05502691549318178,-0.13868457637695214,0.0737282193769078,-0.10990421815824329,-0.002391015621064641,0.22725500747570598,-0.1564559800379174,0.21038659220370282,0.3116697432703646,0.019055995127898698,-0.1306204017701159,-0.3292031712720731,0.1750127106070522,-0.2608856593795264,-0.005675684676543148,0.5394476523843224,-0.3713881250425932,0.49940617158703465
1test,LE,3,A,2.9525803954214793,0.9629316266795693,0.5260508706071997,-0.5239897403710488,-1.3638520963243839,0.9162985961592118,-0.5505192685166912,-1.2713735039622935,0.37363466776180143,0.5461097943662355,1.4772279530503438,0.32613222934514247,0.17816648495767926,-0.17746840735771044,-0.461918699466842,0.31033823755657997,-0.1864536082981425,-0.4305974211350156,0.12654512925073638,0.18496017761720546,0.5003176053532897
1test,LE,3,B,2.1590387855859854,0.6189036242600566,0.2323672586851099,-0.3790350571206611,-0.7285941007948832,0.9521784301255367,-0.5071192922742239,-1.0718316160935428,0.32921371762754853,0.4205758450067394,0.9757012014269292,0.2866570199627423,0.10762532856585207,-0.17555731728913201,-0.3374622566574853,0.44101960394708967,-0.23488197417286624,-0.49643925956737117,0.15248161349644143,0.19479772564279837,0.4519146242026003
1test,LE,3,F,2.4653423085582857,0.7421397158925672,0.3885829151559548,-0.4274275732934821,-1.010699393253457,0.9071707140689904,-0.5161301910111075,-1.1553858513688988,0.32076501418989734,0.48992753090243824,1.1852224857094935,0.30102907548224617,0.15761823979047973,-0.17337453375528958,-0.40996310725081686,0.3679694746323066,-0.20935437209648045,-0.46865128925830996,0.13010972678170538,0.1987259656404243,0.4807537199175408
1test,LE,4,A,1.6003045590793925,0.5797714754500451,0.4676253254301151,-0.6892287849415129,-0.5983172241471161,0.32223357917487927,-0.5301425844758583,-0.39318983887539555,0.5205978926671839,0.4831347690645867,0.35947349642500964,0.36228821080380497,0.29221020634917516,-0.4306860097542968,-0.3738770978015023,0.20135765866982885,-0.33127605709055374,-0.2456968810371858,0.3253117600106497,0.3019017638383282,0.22462817742130536
1test,LE,4,B,1.5183359115000652,0.4345460189333942,0.4398361882266742,-0.5733805716970132,-0.4809964899805029,0.44520472725585336,-0.5923601580875143,-0.4770905934570025,0.5027373190769792,0.45476279483477333,0.3559040176068867,0.28619886788034754,0.28968305688833423,-0.37763749599423774,-0.3167918813863096,0.2932188614415409,-0.3901377512057146,-0.31421939627684425,0.331110734633347,0.299513955634154,0.23440400435188644
1test,LE,4,F,1.5024553199573798,0.4841039244091586,0.45963552348403064,-0.6174518108711472,-0.526810048110355,0.3492290432683299,-0.5403558951477808,-0.41316407770090224,0.48777992607643145,0.4679827191082928,0.33374832434144386,0.322208532911908,0.3059229232168243,-0.4109618453669973,-0.35063275500618485,0.23243888761912498,-0.3596485619040632,-0.2749925886066432,0.32465519579661667,0.31147862628059253,0.22213527411311726
1test,LE,5,A,0.22923084734304436,0.07489916642291893,-0.008896518913096209,-0.037448699010230686,-0.05957819904240458,0.06186107222796705,-0.01576305666076535,-0.06282519175387107,0.09148101374170417,-0.07616193466216149,0.14040688814017474,0.3267412186931028,-0.038810304181193175,-0.16336675209418322,-0.25990480658672305,0.2698636459489758,-0.06876498884626948,-0.2740695350650301,0.3990781118773368,-0.3322499373227244,0.612513061691281
1test,LE,5,B,0.27090043305676526,0.07571902504106881,0.02784982551058894,-0.043103089052463774,-0.09182960860087268,0.096506378103121,-0.06347431929516734,-0.10085613498436122,0.09321303015156478,-0.02524572308260404,0.15410081791475824,0.2795086895457359,0.10280465481852223,-0.159110447207856,-0.33897918716737685,0.3562429820217333,-0.23430866676343315,-0.37229964473045907,0.3440859399882637,-0.0931918889820083,0.5688467020001682
1test,LE,5,F,0.17469467213444792,0.05278296287431895,0.01472695412465373,-0.03599457909016817,-0.05337875699358299,0.05550689309858815,-0.03251738812912678,-0.060708167020743865,0.06827041901145572,-0.02803698525559973,0.10049678001350669,0.3021440907693871,0.08430110629429856,-0.2060427982741577,-0.30555457897709565,0.3177366110849055,-0.18613840783936936,-0.347510123113668,0.3907985182222024,-0.16049135851162077,0.5752710073273597
1test,LE,6,A,0.7130513375294675,0.30549183101025335,0.08415025891646868,-0.38171201541460253,-0.13446893411075608,0.16483689440187804,-0.20838602703865772,-0.10887880352040863,0.3758899320200002,0.05850940263107519,0.13070044010179402,0.4284289432352809,0.11801430624620503,-0.5353219261002059,-0.1885824021825063,0.23117114536660696,-0.29224547528465433,-0.15269419996832853,0.527156899140472,0.08205496512185875,0.18329737737346677
1test,LE,6,B,0.6282529457560334,0.1736185270765491,0.017988954923307866,-0.25848876787277303,-0.005033862721431045,0.10970103903480403,-0.14914764301370836,-0.023982009119039707,0.4362563090347956,-0.20932317802135492,0.16853115837885557,0.2763513139880598,0.028633299763776092,-0.4114405982795834,-0.008012477705732593,0.1746128526350018,-0.23740062664445696,-0.038172537480393336,0.6943959626163139,-0.3331829630650716,0.2682536699864524
1test,LE,6,F,0.558518316900358,0.19509077567454264,0.05494409541660395,-0.2973285814648064,-0.03351553480462289,0.10126186807247384,-0.15432159005313018,-0.04382841254280131,0.36309190086375176,-0.061839319071408404,0.09841743151245044,0.3493005865183606,0.09837474215981032,-0.5323524268906852,-0.060007942068267386,0.1813044711486864,-0.27630533392275797,-0.07847265025440603,0.6500984656668456,-0.11072030621054957,0.1762116452306228
1test,LE,7,A,1.676527380760609,0.5593255806651454,0.41837922465267313,-0.3890373137354359,-0.8203477328760924,0.3691311425836073,-0.33694810461667013,-0.6034613881720171,0.3484541519052732,0.23319683086245388,0.8418900241543227,0.3336215006589334,0.2495510836589274,-0.2320494840704224,-0.4893136505196331,0.22017602982191645,-0.2009797802788065,-0.35994723086373814,0.20784280406275624,0.13909515200202507,0.5021630030118405
1test,LE,7,B,1.3057419617242019,0.2934140794032591,0.29445551867652237,-0.20102308163657281,-0.5083826075232549,0.37867021309569415,-0.20942005554228604,-0.6205560141608771,0.260842153540021,0.04155662600395587,0.7688951828856136,0.22471061511710372,0.22550819940541753,-0.15395314505411659,-0.38934385385910975,0.29000386308767234,-0.16038395156249075,-0.4752516441621033,0.1997654675932946,0.031826063052367036,0.5888569146313606
1test,LE,7,F,1.4243996106331727,0.39194255408389256,0.36642164852940884,-0.2728586109515866,-0.6478535132344135,0.3505838315638163,-0.2649751635594248,-0.5972468943162579,0.2740663400006661,0.1502454394921135,0.774179372329987,0.2751633398085995,0.2572463835247241,-0.19156043635135211,-0.4548256741985701,0.24612744130699046,-0.1860258607074726,-0.41929728838578545,0.1924083227450746,0.10547983751928053,0.543512766045934
1test,LE,8,A,1.7125882700369102,0.7254915702003585,-0.15790636805622627,0.08612076041033827,-0.9542144103188115,0.32155474720293625,-0.006767461550449482,-0.2900732549331687,0.14677028044206278,-0.28691782001435656,1.0827257820218645,0.4236228770764163,-0.09220334555533481,0.0502869031144784,-0.5571767756521222,0.18775951746767833,-0.003951598681861594,-0.16937711183022233,0.0857008558390392,-0.1675346170671675,0.632216044547899
1test,LE,8,B,1.7728906245303118,0.7749839341396512,-0.20904896782060772,0.09760417928208126,-0.9845480017430259,0.38020653969534224,-0.035406834373992745,-0.293237442745497,0.14566405592167309,-0.2681974283427916,1.0931749729772822,0.43713014408035805,-0.11791419331127131,0.05505369475792639,-0.5553348797272026,0.2144557224425898,-0.019971245763326772,-0.16540075213223251,0.08216189645667711,-0.15127691727392634,0.6166059867719672
1test,LE,8,F,1.696897457558488,0.733113230521434,-0.17419715733963478,0.09444050594522403,-0.9570220219641545,0.3309873027052075,-0.01531834838709812,-0.2785712267322606,0.12696652476400527,-0.2586799388467617,1.0566107038570178,0.4320315451331067,-0.1026562663310671,0.05565481020939587,-0.5639834143785722,0.19505439249195122,-0.009027268158641891,-0.16416503277285327,0.07482274441420043,-0.15244288197529202,0.6226721002795768
1test,LE,9,A,8.47074971647165,5.030780557220378,-0.36655087565602523,-1.2263267413528234,-5.521720476335086,0.3759614031898632,-0.11840472528707852,-0.046734114376819895,0.6938803917878447,0.3634364059087755,3.680503654673588,0.5939002715943621,-0.0432725423280132,-0.1447719248472412,-0.651857351610557,0.04438348620533481,-0.013978069149751486,-0.005517116659218945,0.0819148735369399,0.04290486888097538,0.43449562056080215
1test,LE,9,B,6.862130128589411,4.058002965812758,-0.13955401157667344,-1.1259953436006542,-4.473333475225317,0.17817199577935383,-0.08244779545039892,-0.02997144583917184,0.634083731966489,0.3117133256238974,2.963902841100582,0.591361995440172,-0.020336835495913332,-0.16408831113672212,-0.651887007590872,0.02596453177666264,-0.01201489827581381,-0.004367659207496377,0.09240333833436531,0.04542515513152673,0.43192168984849116
1test,LE,9,F,7.569414905162953,4.4750480685749405,-0.20834352261531602,-1.1550180600032016,-4.965312088231688,0.21129922280820268,-0.08108011535066477,-0.009398588648273802,0.6232996485207949,0.35461935899337543,3.266897900578698,0.5912013180203131,-0.02752438929899442,-0.15259013734540908,-0.6559703953927725,0.027914868646462955,-0.010711543278643846,-0.0012416532540531244,0.08234449509375608,0.046848978875698354,0.43159186562100194
