protocol_version,protocol_sha256,config_sha256,seed,session,generated_at_utc,status,sample_index,subject,run,trial_id,trial_uid,class_label,window_index,symmetry_relative_error,min_eigenvalue,max_eigenvalue,condition_number,has_nan,has_inf,is_spd,required,passed
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,157,1,3,158,S01_0train_T158,tongue,1,0.0,3.473933189504572e-13,2.949713534375429e-10,849.0990970370666,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,157,1,3,158,S01_0train_T158,tongue,2,0.0,5.064439135238122e-13,3.767012131968383e-10,743.8162511930877,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,157,1,3,158,S01_0train_T158,tongue,3,0.0,4.872571785222457e-13,3.874151328509879e-10,795.0937408986792,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,157,1,3,158,S01_0train_T158,tongue,4,0.0,4.651497800105796e-13,4.812129854015823e-10,1034.5334042523623,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,157,1,3,158,S01_0train_T158,tongue,5,0.0,2.526039243627843e-13,2.2122761117826556e-10,875.7884967002461,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,158,1,3,159,S01_0train_T159,feet,1,0.0,2.957968173527886e-13,2.7242392839219566e-10,920.9832980294824,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,158,1,3,159,S01_0train_T159,feet,2,0.0,4.0132183511060944e-13,4.526714775691475e-10,1127.9512799107615,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,158,1,3,159,S01_0train_T159,feet,3,0.0,5.00989669263473e-13,6.481733662837457e-10,1293.7858923052324,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,158,1,3,159,S01_0train_T159,feet,4,0.0,3.4760201685845065e-13,3.150174568632669e-10,906.2590019192761,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,158,1,3,159,S01_0train_T159,feet,5,0.0,3.334769065012135e-13,2.955264608463455e-10,886.1976799142166,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,159,1,3,160,S01_0train_T160,right_hand,1,0.0,2.9680053012075676e-13,3.4823432825145175e-10,1173.294158570972,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,159,1,3,160,S01_0train_T160,right_hand,2,0.0,2.699297584218972e-13,3.4743032811726437e-10,1287.1138408320087,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,159,1,3,160,S01_0train_T160,right_hand,3,0.0,3.19377525374812e-13,4.093212451352111e-10,1281.6219446087944,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,159,1,3,160,S01_0train_T160,right_hand,4,0.0,2.2697102784487848e-13,2.907984192327541e-10,1281.2138271299452,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,159,1,3,160,S01_0train_T160,right_hand,5,0.0,2.9484284448853633e-13,3.5644866198694095e-10,1208.94459082184,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,160,1,3,161,S01_0train_T161,tongue,1,0.0,3.8839231881905635e-13,4.739215730860588e-10,1220.2135575880136,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,160,1,3,161,S01_0train_T161,tongue,2,0.0,4.4460215462810175e-13,3.82353654215393e-10,859.9905561303948,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,160,1,3,161,S01_0train_T161,tongue,3,0.0,3.135925064667076e-13,4.1148275795406357e-10,1312.1574956949694,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,160,1,3,161,S01_0train_T161,tongue,4,0.0,3.8177285822754043e-13,3.649555117651385e-10,955.9493397710881,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,160,1,3,161,S01_0train_T161,tongue,5,0.0,3.6885686780250506e-13,2.993695003087027e-10,811.6142776254133,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,161,1,3,162,S01_0train_T162,feet,1,0.0,3.1188113824044447e-13,4.703907669230827e-10,1508.2373034063874,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,161,1,3,162,S01_0train_T162,feet,2,0.0,4.2019182583160297e-13,6.300144073651288e-10,1499.3495080925607,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,161,1,3,162,S01_0train_T162,feet,3,0.0,3.3720737981987817e-13,3.7302048679662234e-10,1106.204991705324,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,161,1,3,162,S01_0train_T162,feet,4,0.0,3.771667697277504e-13,3.6951436638414924e-10,979.710823015705,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,161,1,3,162,S01_0train_T162,feet,5,0.0,6.439614589183616e-13,9.219072759087331e-10,1431.6187143516738,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,162,1,3,163,S01_0train_T163,tongue,1,0.0,3.6453494342006297e-13,4.525532812080289e-10,1241.4537738472445,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,162,1,3,163,S01_0train_T163,tongue,2,0.0,7.060802107828933e-13,8.603689149804165e-10,1218.514414993234,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,162,1,3,163,S01_0train_T163,tongue,3,0.0,4.888263801567514e-13,4.1545224218698685e-10,849.8973440299279,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,162,1,3,163,S01_0train_T163,tongue,4,0.0,4.561194739193497e-13,5.853992125210272e-10,1283.433937803183,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,162,1,3,163,S01_0train_T163,tongue,5,0.0,4.579197791773272e-13,5.162107528736689e-10,1127.2951646706852,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,163,1,3,164,S01_0train_T164,feet,1,0.0,4.3520808001855084e-13,6.269783811923366e-10,1440.640488948669,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,163,1,3,164,S01_0train_T164,feet,2,0.0,4.1923165611218837e-13,4.581442406520696e-10,1092.818812636296,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,163,1,3,164,S01_0train_T164,feet,3,0.0,4.598793970932187e-13,6.892532996146049e-10,1498.7696860768292,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,163,1,3,164,S01_0train_T164,feet,4,0.0,4.81146592139177e-13,7.408723902711023e-10,1539.8059601278371,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,163,1,3,164,S01_0train_T164,feet,5,0.0,4.036952033424511e-13,5.289222767217915e-10,1310.202034461904,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,164,1,3,165,S01_0train_T165,tongue,1,0.0,3.587418641300424e-13,4.66035426808773e-10,1299.082915619341,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,164,1,3,165,S01_0train_T165,tongue,2,0.0,5.400345824151904e-13,4.1854257306270814e-10,775.0292049647359,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,164,1,3,165,S01_0train_T165,tongue,3,0.0,4.2829335530343553e-13,4.239532927576313e-10,989.8666124700221,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,164,1,3,165,S01_0train_T165,tongue,4,0.0,5.099704796047556e-13,5.476931543984624e-10,1073.970310640222,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,164,1,3,165,S01_0train_T165,tongue,5,0.0,3.8134381868617144e-13,4.5536067128952903e-10,1194.0948010075656,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,165,1,3,166,S01_0train_T166,right_hand,1,0.0,1.7567340479985305e-13,1.7188744260659263e-10,978.4488597031873,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,165,1,3,166,S01_0train_T166,right_hand,2,0.0,2.8379445287334205e-13,3.563795778775278e-10,1255.7665390189309,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,165,1,3,166,S01_0train_T166,right_hand,3,0.0,2.2008831104750291e-13,2.7745038296739097e-10,1260.63206922201,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,165,1,3,166,S01_0train_T166,right_hand,4,0.0,3.085883152396509e-13,4.5048246400995114e-10,1459.8169851638895,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,165,1,3,166,S01_0train_T166,right_hand,5,0.0,2.504689898498463e-13,3.735996138398893e-10,1491.6002738057857,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,166,1,3,167,S01_0train_T167,right_hand,1,0.0,1.9699400113471821e-13,1.628995920501503e-10,826.9266633086366,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,166,1,3,167,S01_0train_T167,right_hand,2,0.0,2.8278090131395706e-13,3.0297128194955867e-10,1071.3993786064968,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,166,1,3,167,S01_0train_T167,right_hand,3,0.0,4.584307422039258e-13,6.28504739409699e-10,1370.9916930704405,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,166,1,3,167,S01_0train_T167,right_hand,4,0.0,2.942764026870578e-13,3.3772960020044753e-10,1147.6611686041274,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,166,1,3,167,S01_0train_T167,right_hand,5,0.0,5.34291569375775e-13,5.19917809154195e-10,973.0975350436968,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,167,1,3,168,S01_0train_T168,tongue,1,0.0,3.60418258417257e-13,5.590458344553761e-10,1551.1029793839343,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,167,1,3,168,S01_0train_T168,tongue,2,0.0,3.093203805027103e-13,2.5282839135348525e-10,817.3673876340972,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,167,1,3,168,S01_0train_T168,tongue,3,0.0,4.0358862927151617e-13,4.105763769229192e-10,1017.3140349965162,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,167,1,3,168,S01_0train_T168,tongue,4,0.0,5.733148369053969e-13,7.766128677214301e-10,1354.6010284914005,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,167,1,3,168,S01_0train_T168,tongue,5,0.0,3.11807734502674e-13,4.489763899231152e-10,1439.9142171351905,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,168,1,3,169,S01_0train_T169,left_hand,1,0.0,2.884347031794123e-13,3.9769956615385244e-10,1378.8200995581144,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,168,1,3,169,S01_0train_T169,left_hand,2,0.0,2.648969009275228e-13,2.649848474487873e-10,1000.3320028318813,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,168,1,3,169,S01_0train_T169,left_hand,3,0.0,4.781906560245239e-13,6.344102924414984e-10,1326.6890192203227,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,168,1,3,169,S01_0train_T169,left_hand,4,0.0,4.609212734362675e-13,4.6345939798430424e-10,1005.5066335496178,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,168,1,3,169,S01_0train_T169,left_hand,5,0.0,3.476028512293313e-13,3.2129207768749603e-10,924.3079467018621,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,169,1,3,170,S01_0train_T170,right_hand,1,0.0,3.116375655845111e-13,4.2828446817000357e-10,1374.3030862364367,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,169,1,3,170,S01_0train_T170,right_hand,2,0.0,2.304056438080599e-13,2.4209597484176043e-10,1050.7380411368708,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,169,1,3,170,S01_0train_T170,right_hand,3,0.0,2.376078839215994e-13,3.04262957460397e-10,1280.5255130372316,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,169,1,3,170,S01_0train_T170,right_hand,4,0.0,3.171790761777344e-13,3.594091157483501e-10,1133.1425769931673,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,169,1,3,170,S01_0train_T170,right_hand,5,0.0,4.0391949821578245e-13,5.817606037041465e-10,1440.2884888546714,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,170,1,3,171,S01_0train_T171,right_hand,1,0.0,2.835929077063537e-13,2.946981491204372e-10,1039.159094294355,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,170,1,3,171,S01_0train_T171,right_hand,2,0.0,3.0941662934044516e-13,3.958626142363092e-10,1279.3837715837476,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,170,1,3,171,S01_0train_T171,right_hand,3,0.0,3.772152659841849e-13,4.0229461987156074e-10,1066.4855220584507,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,170,1,3,171,S01_0train_T171,right_hand,4,0.0,2.6244213525624594e-13,2.5893692122706905e-10,986.6438595092421,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,170,1,3,171,S01_0train_T171,right_hand,5,0.0,2.417401829775168e-13,2.882780099605781e-10,1192.511755430373,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,171,1,3,172,S01_0train_T172,right_hand,1,0.0,3.902053259933609e-13,5.550796958577645e-10,1422.532341004512,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,171,1,3,172,S01_0train_T172,right_hand,2,0.0,5.148636220961887e-13,8.317171013925639e-10,1615.4124426316132,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,171,1,3,172,S01_0train_T172,right_hand,3,0.0,2.8872499633656425e-13,3.9082752648735436e-10,1353.6324580355006,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,171,1,3,172,S01_0train_T172,right_hand,4,0.0,2.471462633196942e-13,2.82794543831633e-10,1144.2396095053489,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,171,1,3,172,S01_0train_T172,right_hand,5,0.0,4.144301732986388e-13,6.418125133948059e-10,1548.6626089175104,False,False,True,True,True
0.0,16062edc068a8287bee1abc97d00ab9d6b15f9fcb29f76225e391594474ed75e,b75890b1f4f8215561501c50ca4049b833efccee7bfce8559a548b59587c99db,20260809,0train,2026-08-09T11:07:41.849297Z,PASS,172,1,3,173,S01_0train_T173,feet,1,0.0,3.8143777933825673e-13,3.878653911916281e-10,1016.8510100507674,False,False,True,True,True
