row_cell,S1:le,S1:ri,S1:fe,S1:to,S2:le,S2:ri,S2:fe,S2:to,S3:le,S3:ri,S3:fe,S3:to,S4:le,S4:ri,S4:fe,S4:to,S5:le,S5:ri,S5:fe,S5:to,S6:le,S6:ri,S6:fe,S6:to,S7:le,S7:ri,S7:fe,S7:to,S8:le,S8:ri,S8:fe,S8:to,S9:le,S9:ri,S9:fe,S9:to,protocol_freeze_sha,protocol_sha256,scientific_source_sha,config_sha256,implementation_source_sha256
S7:ri,0.46260147663369033,0.4593964919391006,0.36121228985059334,0.3784944259077746,0.8584198262840463,0.7187160202068066,0.698798510944941,0.7746122895087143,0.4221774979141118,0.43130978040564627,0.44048280111213844,0.4361575106250744,0.4410660701126262,0.43147852048415614,0.4747167334892308,0.4611068933989144,0.6789951056269412,0.6514922964439278,0.5855238582417067,0.5985757283832727,0.7841938864595799,0.8398053457353014,0.9242362549122949,0.8107692832677105,0.38371721586277074,0.3755696266308316,0.40112439417385826,0.3941815595540885,0.404518715140071,0.43996798722691693,0.43545782620372986,0.49639825041343044,1.3248004742840753,1.1996019188870055,1.0872847787613327,1.0390870588191352,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S7:fe,0.46838263490723236,0.46185449665736095,0.3516979722115132,0.3717559652216806,0.8740629473531978,0.7371950534841414,0.7063619246008443,0.7811416512241096,0.4207176713231415,0.42877681049359434,0.4332318672826754,0.4345795904491972,0.4471523716214685,0.43126077396546303,0.47753485151317987,0.4656432708022938,0.683615411830047,0.6543402296133888,0.5873252731156281,0.6043252695590176,0.7603560278498329,0.8187616421046928,0.904272505510432,0.7943704032501598,0.37027090549355157,0.36093061840362206,0.39301034176441796,0.38939165538474757,0.4029265636481446,0.43000558662316946,0.4336013555238253,0.49502910224057317,1.3049417602094988,1.1824357611216132,1.067804250337081,1.0290668550788884,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S7:to,0.5309422211351091,0.50852204715788,0.39544748153798226,0.40614866062986665,0.9508902819394265,0.7928448527851861,0.7781197040539002,0.8440351154345772,0.4389729877667502,0.46182739093044345,0.4521062323684628,0.43621215071278335,0.5047360903618431,0.4895807352539867,0.5166803157005913,0.5202410760565512,0.7643566581713073,0.7362154674406386,0.6611635594054738,0.6761194577668475,0.7096304845182276,0.7654909842915523,0.8480829438019186,0.7411958189395746,0.3980424602809362,0.39062341522764954,0.4040685691408943,0.40191391464060966,0.43002471780693297,0.44906566161013306,0.45319338155928013,0.4810130163813927,1.2293864406442245,1.1076328981907153,0.9939222789233964,0.9543532343263668,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S8:le,0.5345431548508718,0.5210071020545837,0.44813739487976223,0.4565568745452251,0.917278956968858,0.7666578212677417,0.7568521161093087,0.8242016243299632,0.49319868031080677,0.5039481246555622,0.5091025582683978,0.5059027549570567,0.5100740384062188,0.4964455821709212,0.5362997978297472,0.5362018546347533,0.7253812076138146,0.7052115460030753,0.6380229116274304,0.6546303542099019,0.7747432568791592,0.8304032837681701,0.9059057990637057,0.8047635557715643,0.46188418723888247,0.4556685171397898,0.4788683896594573,0.4720608913046783,0.4764618782834447,0.49193236718928224,0.5006573342956112,0.5373085982800941,1.2990879902874668,1.170131633158547,1.0623412551882683,1.0194519103796416,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S8:ri,0.5570326238494272,0.5325991704383202,0.4377912395514096,0.4408149072772466,0.9590771737379467,0.8032099731471927,0.7882717226808761,0.8530910210193661,0.4675735838140672,0.4905781979741144,0.47809672398103764,0.4642538361142938,0.5311242723906011,0.5127307284067225,0.5367361615823939,0.5496947718047096,0.7785249212653594,0.7555097954903367,0.6727049703926629,0.6949728753198186,0.7182831840066126,0.7671139437710328,0.8448924797210431,0.7493645048468818,0.436665281274432,0.4296951452907307,0.43968179979034894,0.43694863315249943,0.4586511227615902,0.4673510382166274,0.48237212221514636,0.5016278892271666,1.2380565839679383,1.1077561834063572,1.0020664282352956,0.9570557814980916,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S8:fe,0.5232227376252578,0.5145355768764573,0.42009221144194897,0.42737023130879503,0.9394939867786287,0.7881841409717619,0.7626697555603585,0.8443101243230047,0.46624626604279407,0.48304216542447975,0.48512790449807275,0.479546183814495,0.5011705209040818,0.4882133433106175,0.527293526955646,0.5234098465175511,0.738057808490721,0.7167457136917447,0.6476947234773522,0.6631384411423416,0.733741136166551,0.7895970442384744,0.8713018621505322,0.7662658299338163,0.4303910763411114,0.41974765118878776,0.4476549241804572,0.4409566433087942,0.4535009401800709,0.4739852059961694,0.48016617882162715,0.517763961919947,1.2596444566124947,1.135998587767367,1.024391032148368,0.9854168163099085,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S8:to,0.7127356487639922,0.6668246057490513,0.5435725412787391,0.525122481427276,1.1432021740007707,0.9766535870770243,0.9892430087547384,1.0226408378709415,0.5460998304811124,0.5684380156855188,0.5253137662492418,0.5076371048474351,0.6847097472797243,0.6632187882799523,0.635330257151625,0.6726000646535997,0.9678946520411138,0.9417182549391002,0.8600777762973424,0.8804925436391328,0.6030823934536854,0.6474613011210595,0.7103534099868969,0.6330076196948208,0.4984100709865263,0.49196660090091904,0.48711565720910566,0.48809498695352715,0.547015728269279,0.5174723460162791,0.5535881168812928,0.5144281367995529,1.0557356507582478,0.9378478476732909,0.8457593831689456,0.8015777031437094,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S9:le,1.8142097078255413,1.767086629923643,1.625034264138817,1.573478654666995,2.2616287463556732,2.0985394371819943,2.1185309775970262,2.1430745285639983,1.5491837759421012,1.5505144031279894,1.4378017662757485,1.3598475499554639,1.7992342901283864,1.7761970694410607,1.6298370480775284,1.6960026966814392,2.1076507013986885,2.079069082241072,1.9979732616090446,2.0120487940822294,0.9430944424439464,0.9105952299296478,0.880322661778093,0.947367622755412,1.490089911065954,1.4992340510124733,1.4061561657484236,1.4304832024556031,1.5805487417916741,1.518104273310891,1.4938426539434244,1.3080441351138257,0.805475709644184,0.7786796858227711,0.8064228740870578,0.7972064310793543,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S9:ri,1.6200997636238563,1.5735440925645396,1.4247723214822217,1.3742835615864306,2.054167864010692,1.8937929384839536,1.915057809468992,1.9514435113488244,1.3372730088275637,1.3518588776839562,1.235206382840538,1.1712606325338344,1.603725485602448,1.5814927934854424,1.4402169224907628,1.5120946516042788,1.9203633239960474,1.8910831677765825,1.799380751254077,1.8161685444192046,0.7369054484181023,0.712450022451529,0.7035316772023331,0.7370300281399775,1.283758190927998,1.2915103410075184,1.2044099443565641,1.2270971627552214,1.377198132479903,1.3056145849325476,1.303041769969171,1.1149676566724223,0.679792728881103,0.6120506121833017,0.6398980785616502,0.6024037182287663,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S9:fe,1.581208375628792,1.5330349938316798,1.379612630442721,1.339014519477201,2.025990252552561,1.8664758702143767,1.8774813362707736,1.909394969363572,1.296416035333863,1.3226745912605704,1.1986374958193426,1.132739464082276,1.5586044198706897,1.540346130589378,1.403785809574734,1.4735495183872198,1.874059993272665,1.8417155255780007,1.7606916081214754,1.7762487834198706,0.7272206496357732,0.7002674022431605,0.7027655348346287,0.7393285960900972,1.2520612391321753,1.2540600532760813,1.1681861854146125,1.1842566632518126,1.339134026573873,1.273952734332894,1.2595129476364109,1.0741894517770016,0.7015987493458005,0.6395199586008697,0.6543039457087964,0.6151438407739366,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S9:to,1.5175926459472189,1.4655930790407459,1.3114453209641443,1.2656665166858543,1.9665407567896311,1.8026711132219373,1.8168297610562558,1.8601416227402563,1.2317594407516579,1.254379471466502,1.129841331275662,1.0726531422612968,1.4968882267199333,1.4726390996856358,1.3430115773551479,1.4121286437806857,1.8096679869588495,1.7754041383168158,1.6957216236057833,1.7094517393690332,0.6674032745861368,0.6465860188653328,0.6558479190773021,0.6790359730228268,1.180357919415717,1.18802043792294,1.1037304265779415,1.1181877793834185,1.2671809163109067,1.209546322546145,1.2000421400214583,1.0150578347960288,0.6854628782544334,0.5974600029128094,0.6170669899427609,0.5643605832573464,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
