row_cell,S1:le,S1:ri,S1:fe,S1:to,S2:le,S2:ri,S2:fe,S2:to,S3:le,S3:ri,S3:fe,S3:to,S4:le,S4:ri,S4:fe,S4:to,S5:le,S5:ri,S5:fe,S5:to,S6:le,S6:ri,S6:fe,S6:to,S7:le,S7:ri,S7:fe,S7:to,S8:le,S8:ri,S8:fe,S8:to,S9:le,S9:ri,S9:fe,S9:to,protocol_freeze_sha,protocol_sha256,scientific_source_sha,config_sha256,implementation_source_sha256
S7:ri,0.4608207924426838,0.45720580067120475,0.3737555645730821,0.39734382918048866,0.6645222858673512,0.5869287783060759,0.5933100295686526,0.6236682437395029,0.44112989162723104,0.4492756661271067,0.46040638942920437,0.4506875559335215,0.42223929948486283,0.4231351365510368,0.4414610357988425,0.4402733039381639,0.6435292768860863,0.6007768221566628,0.5750813787936655,0.561091194446347,0.7088514903712829,0.7607105943341065,0.8419717426840116,0.7672044889273939,0.38275255088731075,0.3755696266308316,0.38102750628874016,0.392402487390869,0.43009361613993036,0.4348315662588238,0.4276027386962588,0.49418242565717474,1.4120172626482743,1.245556129947262,1.170672416018707,1.1135537483710376,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S7:fe,0.4933038474081991,0.4925613729073547,0.38615703626982656,0.40018205094344583,0.6930677715342698,0.6093734876360427,0.605631023572522,0.6401296864221206,0.464953542652618,0.468454238637682,0.47687099459260684,0.46286119964708206,0.45294575724697084,0.44931844689088,0.47052469668848224,0.4685609158668341,0.6880035202383604,0.6401529696372088,0.619851244017599,0.5973421002904538,0.6721685457523442,0.7227250978886038,0.8009770649338812,0.7293937242752874,0.3910360785333166,0.38102750628874016,0.39301034176441796,0.39673011226282096,0.44089747665380097,0.4348436932067592,0.4406281398521412,0.4910723797248394,1.3555489629789612,1.1934228527390887,1.1179952178758468,1.066398640828415,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S7:to,0.5170907713805043,0.5060374609112865,0.4031934741781434,0.41474442854897664,0.7283823818227075,0.6342799221449095,0.6413779930012121,0.6716772785009024,0.46744151671333806,0.4819518932723516,0.4807001867578914,0.4602787056018648,0.47753587065895065,0.47223149773693845,0.4842469742180248,0.488567015847267,0.7208254035966064,0.6725018228110129,0.6470269446833582,0.6282616742288526,0.6518396154158035,0.699787945775851,0.7758138823893614,0.7107682651954272,0.4017097236895544,0.392402487390869,0.39673011226282096,0.40191391464060966,0.45104280455580564,0.44300714738131625,0.44707501243403713,0.48455400166745993,1.3299348215499138,1.1673650304729684,1.0890894710876045,1.0362705068548927,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S8:le,0.49022784770286787,0.48261970250840525,0.4298437042292724,0.45498348420870977,0.7024324716930365,0.6196028663236732,0.635251234915961,0.6610251476872044,0.47095575367627385,0.48823899162873496,0.49616892217433195,0.49028608541786534,0.4593353352412002,0.4564854748941849,0.4738337323866245,0.47567355412447265,0.6424890487730497,0.6078354380217645,0.5813570008704427,0.5746288432969178,0.7419812134471573,0.793589530202918,0.8667766361176321,0.8006553530255198,0.4335590518782507,0.43009361613993036,0.44089747665380097,0.45104280455580564,0.4764618782834447,0.47529174497543625,0.47707913723784107,0.5421621632746866,1.4398183660395705,1.273664882819225,1.2007376408810706,1.143316413345274,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S8:ri,0.5351117751206833,0.514540773492431,0.44173672784435913,0.4515583795867484,0.7338300595537882,0.6487784420052602,0.6525864448154254,0.6799085375234063,0.4823262097380862,0.49886829914467135,0.49448293066574445,0.48302153168365475,0.49435596338981525,0.4909171676175893,0.4996989359575489,0.5113202429212482,0.7067144358112357,0.6679269585918564,0.6347765582498394,0.6266104483069626,0.6845082992125833,0.7332152473317703,0.8079753607904305,0.7422107399480075,0.4405598670551169,0.4348315662588238,0.4348436932067592,0.44300714738131625,0.47529174497543625,0.4673510382166274,0.4781786641056579,0.5095501176217229,1.3780804286394146,1.2066853841694525,1.138009581284095,1.0833010520221182,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S8:fe,0.5132682130356847,0.5082173622778972,0.43227390357986467,0.4506388683894323,0.7281688916707102,0.6429511477872767,0.6469423024575992,0.6815185700538153,0.4817868186665612,0.49702926986045753,0.5019578391843182,0.49172082014175633,0.47659924982359436,0.47465848470106703,0.490400465093747,0.4941030157966383,0.6885644914238589,0.649163994366257,0.6224909999631743,0.6097547946611235,0.716274113427728,0.7639790495904855,0.8407021947029323,0.7713922080612396,0.4373887634895706,0.4276027386962588,0.4406281398521412,0.44707501243403713,0.47707913723784107,0.4781786641056579,0.48016617882162715,0.5356760394006199,1.3767435552779594,1.219520178868269,1.1419519898923896,1.0927294781656833,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S8:to,0.6683027100052064,0.6501539204839815,0.5288494620107319,0.5103239058453837,0.8582912475696484,0.7614517086162642,0.7691860761890272,0.7884997156981809,0.575404874497506,0.5782607320463116,0.5566354970726968,0.5313283096167909,0.6325193452474727,0.6189767917864538,0.6046418831117284,0.6243004480346767,0.8867400064103951,0.8450769332954822,0.8150278605000039,0.7838480061169896,0.5899484206565049,0.6218399576984123,0.683834275409599,0.633897053208714,0.5040464371398365,0.49418242565717474,0.4910723797248394,0.48455400166745993,0.5421621632746866,0.5095501176217229,0.5356760394006199,0.5144281367995529,1.1818898929360366,1.0264077521728565,0.9599744174729736,0.9083177689698692,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S9:le,1.6465890735692994,1.6665088231742964,1.479876824369881,1.394756328364222,1.7947422729251887,1.6913787662143362,1.6579741169988673,1.683267775754578,1.522968375802022,1.4856669898372366,1.4051627588633968,1.3339431724075577,1.6387757748045484,1.622405691461588,1.5513765982924705,1.5734800998604397,1.9111015644968472,1.8663229098599154,1.8434269809665105,1.8027746397399478,0.9109999020522719,0.8707514409991676,0.8410778148802349,0.8869835398178697,1.417657625346264,1.4120172626482743,1.3555489629789612,1.3299348215499138,1.4398183660395705,1.3780804286394146,1.3767435552779594,1.1818898929360366,0.805475709644184,0.7292362073519371,0.7540108117164291,0.7413346546668939,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S9:ri,1.4886556874745398,1.5053241149851015,1.3184525203946047,1.2353803942285388,1.6311771427437796,1.5346360977143878,1.503523803882659,1.5400453150565605,1.3544282615475844,1.3284017059671775,1.2445657402712067,1.1852450922118656,1.4826292673615624,1.4634411315375053,1.3959760313297254,1.425285319512696,1.7617730448754851,1.7139521379085902,1.6865332609223382,1.6447286038624744,0.7469006039012632,0.7108676282347584,0.6968627152353217,0.7307964521717176,1.2533117197306312,1.245556129947262,1.1934228527390887,1.1673650304729684,1.273664882819225,1.2066853841694525,1.219520178868269,1.0264077521728565,0.7292362073519371,0.6120506121833017,0.63970901858126,0.5999318605707878,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S9:fe,1.4157273306911784,1.4299357684033667,1.2400806849728068,1.1652175251811467,1.5630373819824834,1.4702994096002944,1.4358547896546714,1.4666160539616793,1.278827242434894,1.2595349424868496,1.1745568878545243,1.109603110121903,1.399953219425236,1.3873444412595697,1.3214764251745799,1.3478463081641914,1.6819923213043093,1.6337415060018257,1.6113656598646664,1.5709248801519422,0.7094480275585467,0.6719620804067447,0.6762629569500559,0.707934829292852,1.1811678615972947,1.170672416018707,1.1179952178758468,1.0890894710876045,1.2007376408810706,1.138009581284095,1.1419519898923896,0.9599744174729736,0.7540108117164291,0.63970901858126,0.6543039457087964,0.6161054153583487,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
S9:to,1.360238677897168,1.3738351018701551,1.1832241924763807,1.1044008045748601,1.522590436591845,1.421694348433653,1.3897602505985658,1.4239776395348722,1.2288327874680631,1.1997483831555265,1.1242089615818278,1.059657605455715,1.350081030278856,1.3342490950965171,1.269801958264738,1.3004490915851958,1.628535398741977,1.5780507311158556,1.5552110870991727,1.5135891289587637,0.6588453272714074,0.6261810025912791,0.6310496245412289,0.6593451696782567,1.1229941265856,1.1135537483710376,1.066398640828415,1.0362705068548927,1.143316413345274,1.0833010520221182,1.0927294781656833,0.9083177689698692,0.7413346546668939,0.5999318605707878,0.6161054153583487,0.5643605832573464,12a4d3ebd29a3a95e7fbc1bbc3a6d70b770532dc,fc00ef6a261f6c7e4114a1a0e24771aebc6bf6b21444065ebe5f10d756f3d16c,355fe0b55b1ef692f7b4ddd16d19b7ccc30e72e1,7634580719b47d34707a5480101e62440554f8327a8fcc8a646a6ec25b2271b8,8759ac924f777ddb4bc54442aafb2cec8d8511a7c5d98190ef8edb1b994fc6c1
