half,subject,session,class,transition,v_airm_norm,u_frobenius_norm,z_frobenius_norm,expected_airm_speed,maximum_norm_absolute_error,maximum_edge_transport_relative_error,z_symmetry_relative_error,passed
full,35,1,left_hand,4,0.6617955672724394,0.6617955672724402,0.6617955672724375,0.6617955672724402,2.6645352591003757e-15,2.8519065935142393e-15,0.0,True
full,35,1,right_hand,1,0.9446806309493009,0.9446806309493019,0.9446806309493009,0.9446806309493019,9.992007221626409e-16,0.0,0.0,True
full,35,1,right_hand,2,0.8769938425330648,0.8769938425330658,0.8769938425330629,0.8769938425330657,2.7755575615628914e-15,2.152100790595468e-15,0.0,True
full,35,1,right_hand,3,0.7302245955724626,0.7302245955724638,0.7302245955724601,0.7302245955724638,3.6637359812630166e-15,2.1285399641417305e-15,0.0,True
full,35,1,right_hand,4,0.8017762167321628,0.801776216732163,0.8017762167321615,0.801776216732163,1.5543122344752192e-15,1.3847043619604298e-15,0.0,True
full,36,1,left_hand,1,0.7578289000627397,0.7578289000627408,0.7578289000627398,0.7578289000627408,1.1102230246251565e-15,0.0,0.0,True
full,36,1,left_hand,2,0.8728682207520083,0.8728682207520077,0.8728682207520083,0.8728682207520078,5.551115123125783e-16,1.2719251293954296e-16,0.0,True
full,36,1,left_hand,3,0.9641589529447384,0.9641589529447384,0.9641589529447377,0.9641589529447385,7.771561172376096e-16,6.908962601452646e-16,0.0,True
full,36,1,left_hand,4,0.9481770977904898,0.9481770977904885,0.9481770977904904,0.9481770977904885,1.887379141862766e-15,1.7563538929788685e-15,0.0,True
full,36,1,right_hand,1,0.9804449252563566,0.9804449252563584,0.9804449252563567,0.9804449252563584,1.7763568394002505e-15,0.0,0.0,True
full,36,1,right_hand,2,0.934464199081594,0.9344641990815937,0.9344641990815956,0.9344641990815936,1.9984014443252818e-15,1.900936216867461e-15,0.0,True
full,36,1,right_hand,3,0.9573941838530248,0.957394183853024,0.9573941838530279,0.957394183853024,3.885780586188048e-15,1.855408012038797e-15,0.0,True
full,36,1,right_hand,4,0.8830891569715021,0.8830891569715011,0.8830891569715066,0.8830891569715011,5.440092820663267e-15,2.514407556384435e-15,0.0,True
full,37,1,left_hand,1,1.0697382154230803,1.06973821542308,1.0697382154230803,1.06973821542308,4.440892098500626e-16,0.0,0.0,True
full,37,1,left_hand,2,1.6467274080074172,1.6467274080074177,1.646727408007418,1.6467274080074177,4.440892098500626e-16,4.045197836241353e-16,0.0,True
full,37,1,left_hand,3,0.9624501142511123,0.9624501142511136,0.9624501142511143,0.9624501142511136,1.3322676295501878e-15,1.845661206848565e-15,0.0,True
full,37,1,left_hand,4,0.9889680153222539,0.9889680153222526,0.9889680153222579,0.9889680153222528,5.10702591327572e-15,2.5819975136463788e-15,0.0,True
full,37,1,right_hand,1,0.9399531296246648,0.9399531296246643,0.9399531296246648,0.9399531296246643,5.551115123125783e-16,0.0,0.0,True
full,37,1,right_hand,2,1.3860052031828118,1.3860052031828123,1.3860052031828123,1.3860052031828123,4.440892098500626e-16,3.204094824682183e-16,0.0,True
full,37,1,right_hand,3,0.9241975829948682,0.9241975829948683,0.9241975829948681,0.9241975829948683,2.220446049250313e-16,8.408982359802654e-16,0.0,True
full,37,1,right_hand,4,0.9424503428063307,0.9424503428063304,0.9424503428063319,0.9424503428063303,1.5543122344752192e-15,1.1780175296230977e-15,0.0,True
full,38,1,left_hand,1,1.1390648485622028,1.1390648485622046,1.1390648485622028,1.1390648485622046,1.7763568394002505e-15,0.0,0.0,True
full,38,1,left_hand,2,0.8724734779676657,0.872473477967666,0.8724734779676654,0.8724734779676658,4.440892098500626e-16,3.8175018014689794e-16,0.0,True
full,38,1,left_hand,3,1.504004044089032,1.5040040440890312,1.504004044089035,1.5040040440890312,3.774758283725532e-15,2.214534652992128e-15,0.0,True
full,38,1,left_hand,4,0.8071701171605958,0.8071701171605946,0.8071701171605976,0.8071701171605946,2.9976021664879227e-15,2.3382668680823397e-15,0.0,True
full,38,1,right_hand,1,1.0052020005981872,1.0052020005981885,1.0052020005981872,1.0052020005981885,1.3322676295501878e-15,0.0,0.0,True
full,38,1,right_hand,2,0.9158217829204207,0.9158217829204188,0.9158217829204225,0.9158217829204188,3.6637359812630166e-15,1.9396315664557647e-15,0.0,True
full,38,1,right_hand,3,0.8849104009276051,0.8849104009276032,0.8849104009276099,0.8849104009276032,6.661338147750939e-15,2.7601558887939423e-15,0.0,True
full,38,1,right_hand,4,0.9318309566582007,0.9318309566582009,0.9318309566582046,0.9318309566582009,3.6637359812630166e-15,2.8594620516323202e-15,0.0,True
full,39,1,left_hand,1,0.7948921274120212,0.7948921274120228,0.7948921274120212,0.7948921274120229,1.6653345369377348e-15,0.0,0.0,True
full,39,1,left_hand,2,1.044254412493284,1.0442544124932847,1.0442544124932829,1.0442544124932847,1.7763568394002505e-15,1.0631729311771492e-15,0.0,True
full,39,1,left_hand,3,0.8342113150639373,0.8342113150639386,0.8342113150639354,0.8342113150639386,3.219646771412954e-15,2.3955578259833556e-15,0.0,True
full,39,1,left_hand,4,1.1242705973609775,1.1242705973609763,1.1242705973609752,1.1242705973609766,1.3322676295501878e-15,1.7775093016006722e-15,0.0,True
full,39,1,right_hand,1,0.9909780218524028,0.9909780218524039,0.9909780218524028,0.9909780218524039,1.1102230246251565e-15,0.0,0.0,True
full,39,1,right_hand,2,1.2549429725570704,1.2549429725570713,1.2549429725570695,1.2549429725570713,1.7763568394002505e-15,7.077440482338204e-16,0.0,True
full,39,1,right_hand,3,0.7511886525444744,0.7511886525444754,0.7511886525444724,0.7511886525444754,2.9976021664879227e-15,1.773545999446937e-15,0.0,True
full,39,1,right_hand,4,0.8052637618933061,0.8052637618933084,0.8052637618933005,0.8052637618933084,7.882583474838611e-15,5.101216999328163e-15,0.0,True
full,40,1,left_hand,1,0.9345634811696583,0.9345634811696568,0.9345634811696583,0.9345634811696568,1.4432899320127035e-15,0.0,0.0,True
full,40,1,left_hand,2,0.9373583244573452,0.9373583244573443,0.9373583244573456,0.9373583244573442,1.3322676295501878e-15,2.368833765396783e-16,0.0,True
full,40,1,left_hand,3,0.9325582698878563,0.9325582698878565,0.9325582698878564,0.9325582698878565,2.220446049250313e-16,1.5476672918103708e-15,0.0,True
full,40,1,left_hand,4,1.0340037359936458,1.0340037359936436,1.034003735993645,1.0340037359936436,2.220446049250313e-15,1.5031978902683283e-15,0.0,True
full,40,1,right_hand,1,1.430056993026215,1.4300569930262153,1.4300569930262148,1.4300569930262153,4.440892098500626e-16,0.0,0.0,True
full,40,1,right_hand,2,0.9829175906986098,0.9829175906986096,0.9829175906986104,0.9829175906986095,8.881784197001252e-16,5.64758955954824e-16,0.0,True
full,40,1,right_hand,3,0.8388387762839107,0.83883877628391,0.8388387762839086,0.83883877628391,1.4432899320127035e-15,1.7205808467826626e-15,0.0,True
full,40,1,right_hand,4,1.0001408402073473,1.0001408402073468,1.000140840207345,1.0001408402073468,1.7763568394002505e-15,1.776106692165455e-15,0.0,True
full,41,1,left_hand,1,0.9447506447666741,0.9447506447666757,0.9447506447666743,0.9447506447666756,1.4432899320127035e-15,0.0,0.0,True
full,41,1,left_hand,2,0.8636918303067782,0.8636918303067761,0.86369183030678,0.8636918303067762,3.774758283725532e-15,2.0567021442929425e-15,0.0,True
full,41,1,left_hand,3,1.003094808516342,1.0030948085163427,1.0030948085163445,1.003094808516343,1.5543122344752192e-15,1.9922358558320867e-15,0.0,True
full,41,1,left_hand,4,0.8885963557362635,0.8885963557362648,0.8885963557362628,0.8885963557362647,1.887379141862766e-15,2.24894175113904e-15,0.0,True
full,41,1,right_hand,1,0.9237196147126666,0.9237196147126675,0.9237196147126666,0.9237196147126674,7.771561172376096e-16,0.0,0.0,True
full,41,1,right_hand,2,0.9866830699207494,0.9866830699207496,0.9866830699207503,0.9866830699207496,6.661338147750939e-16,1.012686598790933e-15,0.0,True
full,41,1,right_hand,3,0.8857146548507581,0.885714654850759,0.8857146548507581,0.885714654850759,8.881784197001252e-16,1.2534770860398917e-16,0.0,True
full,41,1,right_hand,4,0.9997691517748092,0.9997691517748091,0.9997691517748077,0.9997691517748091,1.3322676295501878e-15,8.883835014547248e-16,0.0,True
full,42,1,left_hand,1,0.8277577005251496,0.8277577005251484,0.8277577005251496,0.8277577005251484,1.2212453270876722e-15,0.0,0.0,True
full,42,1,left_hand,2,0.8141394782422973,0.8141394782422969,0.8141394782422966,0.8141394782422969,3.3306690738754696e-16,8.182060108585532e-16,0.0,True
full,42,1,left_hand,3,0.8967575682355865,0.8967575682355868,0.8967575682355879,0.8967575682355867,1.2212453270876722e-15,1.6094538626001712e-15,0.0,True
full,42,1,left_hand,4,0.833781731277221,0.8337817312772192,0.8337817312772242,0.8337817312772193,4.884981308350689e-15,3.728343225017066e-15,0.0,True
full,42,1,right_hand,1,0.8336281894750451,0.8336281894750474,0.8336281894750451,0.8336281894750474,2.220446049250313e-15,0.0,0.0,True
full,42,1,right_hand,2,0.8774014775052535,0.8774014775052547,0.8774014775052521,0.8774014775052547,2.55351295663786e-15,1.6449595413452692e-15,0.0,True
full,42,1,right_hand,3,0.8842715193838968,0.8842715193838977,0.8842715193838956,0.8842715193838977,2.1094237467877974e-15,1.883284150209917e-15,0.0,True
full,42,1,right_hand,4,0.8008219520398806,0.8008219520398816,0.800821952039881,0.8008219520398817,1.1102230246251565e-15,1.940896138668552e-15,0.0,True
full,43,1,left_hand,1,0.8418142875328762,0.8418142875328765,0.8418142875328762,0.8418142875328766,3.3306690738754696e-16,0.0,0.0,True
full,43,1,left_hand,2,0.9352250984695862,0.9352250984695866,0.935225098469586,0.9352250984695866,5.551115123125783e-16,2.374237018321983e-16,0.0,True
full,43,1,left_hand,3,0.9602241870667929,0.9602241870667914,0.9602241870667938,0.9602241870667914,2.4424906541753444e-15,1.9655609255461057e-15,0.0,True
full,43,1,left_hand,4,1.3736079552209985,1.3736079552209974,1.373607955221006,1.3736079552209974,8.659739592076221e-15,3.2330127978809712e-15,0.0,True
full,43,1,right_hand,1,0.8711945977259772,0.8711945977259794,0.8711945977259772,0.8711945977259794,2.220446049250313e-15,0.0,0.0,True
full,43,1,right_hand,2,1.0194270499316072,1.0194270499316058,1.0194270499316078,1.0194270499316058,1.9984014443252818e-15,6.534394146396096e-16,0.0,True
full,43,1,right_hand,3,0.8984997802858486,0.8984997802858502,0.8984997802858486,0.8984997802858503,1.6653345369377348e-15,1.2356408415280306e-16,0.0,True
full,43,1,right_hand,4,0.9391358915066464,0.9391358915066473,0.9391358915066444,0.9391358915066473,2.886579864025407e-15,2.600785122009213e-15,0.0,True
full,44,1,left_hand,1,0.8997197134411306,0.8997197134411319,0.8997197134411307,0.8997197134411319,1.3322676295501878e-15,0.0,0.0,True
full,44,1,left_hand,2,0.7963310532189419,0.7963310532189416,0.7963310532189417,0.7963310532189416,3.3306690738754696e-16,2.788345425278584e-16,0.0,True
full,44,1,left_hand,3,0.7123003452087634,0.7123003452087646,0.7123003452087616,0.7123003452087645,2.886579864025407e-15,1.5586445129403504e-15,0.0,True
full,44,1,left_hand,4,0.89227290931392,0.8922729093139183,0.8922729093139191,0.8922729093139182,1.7763568394002505e-15,1.3686903573332761e-15,0.0,True
full,44,1,right_hand,1,1.9179860325417721,1.9179860325417752,1.9179860325417721,1.917986032541775,2.886579864025407e-15,0.0,0.0,True
full,44,1,right_hand,2,1.3693617622087277,1.3693617622087273,1.3693617622087284,1.3693617622087273,1.1102230246251565e-15,4.864556855309334e-16,0.0,True
full,44,1,right_hand,3,1.1889842072966224,1.1889842072966224,1.1889842072966212,1.1889842072966224,1.1102230246251565e-15,1.1205091046409664e-15,0.0,True
full,44,1,right_hand,4,0.8709407540166432,0.8709407540166444,0.8709407540166415,0.8709407540166444,2.886579864025407e-15,1.9121100135198305e-15,0.0,True
full,45,1,left_hand,1,0.9420501827790575,0.9420501827790569,0.9420501827790575,0.9420501827790569,5.551115123125783e-16,0.0,0.0,True
full,45,1,left_hand,2,0.9003521178155348,0.9003521178155353,0.9003521178155349,0.9003521178155353,4.440892098500626e-16,2.4661973969002647e-16,0.0,True
full,45,1,left_hand,3,0.8574128686455473,0.857412868645545,0.8574128686455484,0.857412868645545,3.4416913763379853e-15,2.2012489092264842e-15,0.0,True
full,45,1,left_hand,4,0.9567293545684427,0.956729354568441,0.9567293545684482,0.956729354568441,7.216449660063518e-15,3.365263912974895e-15,0.0,True
full,45,1,right_hand,1,1.3752996933727502,1.3752996933727486,1.3752996933727502,1.3752996933727486,1.5543122344752192e-15,0.0,0.0,True
full,45,1,right_hand,2,0.8984823718376653,0.8984823718376641,0.8984823718376662,0.8984823718376641,2.1094237467877974e-15,9.885318260429903e-16,0.0,True
full,45,1,right_hand,3,0.8985896800551083,0.898589680055106,0.8985896800551118,0.898589680055106,5.773159728050814e-15,2.9652413312124376e-15,0.0,True
full,45,1,right_hand,4,0.8788745268444813,0.8788745268444813,0.8788745268444889,0.8788745268444813,7.549516567451064e-15,4.547637650849531e-15,0.0,True
full,46,1,left_hand,1,0.8036061948622032,0.8036061948622029,0.8036061948622031,0.8036061948622029,3.3306690738754696e-16,0.0,0.0,True
full,46,1,left_hand,2,0.9222265695946789,0.9222265695946773,0.9222265695946819,0.9222265695946774,4.440892098500626e-15,3.2503966653285293e-15,0.0,True
full,46,1,left_hand,3,0.669645045418516,0.6696450454185151,0.6696450454185191,0.6696450454185151,3.9968028886505635e-15,2.652684211663287e-15,0.0,True
full,46,1,left_hand,4,1.2417466850927452,1.2417466850927448,1.2417466850927508,1.2417466850927448,5.995204332975845e-15,2.3246124984096876e-15,0.0,True
full,46,1,right_hand,1,1.2436962993691922,1.2436962993691945,1.2436962993691922,1.2436962993691945,2.220446049250313e-15,0.0,0.0,True
full,46,1,right_hand,2,1.0692798350985215,1.0692798350985226,1.0692798350985215,1.0692798350985224,8.881784197001252e-16,0.0,0.0,True
full,46,1,right_hand,3,0.9958559236122951,0.9958559236122944,0.9958559236122969,0.9958559236122944,2.55351295663786e-15,1.560780226960159e-15,0.0,True
full,46,1,right_hand,4,0.860096122887528,0.8600961228875295,0.8600961228875261,0.8600961228875293,3.219646771412954e-15,2.710706733435313e-15,0.0,True
full,47,1,left_hand,1,1.2333984958877522,1.233398495887751,1.2333984958877522,1.233398495887751,1.1102230246251565e-15,0.0,0.0,True
full,47,1,left_hand,2,1.0063280507221277,1.006328050722128,1.0063280507221264,1.006328050722128,1.5543122344752192e-15,1.3238899865646895e-15,0.0,True
full,47,1,left_hand,3,0.8879876916283777,0.8879876916283774,0.8879876916283777,0.8879876916283774,2.220446049250313e-16,1.0002147868416927e-15,0.0,True
full,47,1,left_hand,4,0.9669156267435203,0.9669156267435147,0.9669156267435263,0.9669156267435147,1.1546319456101628e-14,7.118907340300723e-15,0.0,True
full,47,1,right_hand,1,0.7911753786829395,0.7911753786829389,0.7911753786829395,0.7911753786829389,6.661338147750939e-16,0.0,0.0,True
full,47,1,right_hand,2,0.9340906582734523,0.9340906582734518,0.9340906582734524,0.934090658273452,4.440892098500626e-16,1.1885602481853983e-16,0.0,True
full,47,1,right_hand,3,1.9587154820233064,1.9587154820233093,1.9587154820233028,1.9587154820233093,6.439293542825908e-15,1.8137977217245624e-15,0.0,True
full,47,1,right_hand,4,0.8246355153677043,0.8246355153677054,0.8246355153677054,0.8246355153677054,1.1102230246251565e-15,1.6155836181226428e-15,0.0,True
full,48,1,left_hand,1,0.9578031311872071,0.9578031311872082,0.9578031311872071,0.9578031311872082,1.1102230246251565e-15,0.0,0.0,True
full,48,1,left_hand,2,0.6722211859984849,0.6722211859984841,0.6722211859984857,0.6722211859984841,1.5543122344752192e-15,1.1561017912329832e-15,0.0,True
full,48,1,left_hand,3,0.7535832114359262,0.7535832114359262,0.7535832114359302,0.7535832114359262,3.9968028886505635e-15,2.7991915355549906e-15,0.0,True
full,48,1,left_hand,4,0.8993089549317121,0.8993089549317118,0.8993089549317133,0.8993089549317119,1.3322676295501878e-15,6.172645221293606e-16,0.0,True
full,48,1,right_hand,1,0.8049656040861618,0.8049656040861606,0.8049656040861617,0.8049656040861606,1.2212453270876722e-15,0.0,0.0,True
full,48,1,right_hand,2,0.8127919238024152,0.8127919238024149,0.8127919238024155,0.8127919238024149,5.551115123125783e-16,4.097812707456397e-16,0.0,True
full,48,1,right_hand,3,0.8545267047832357,0.8545267047832367,0.8545267047832351,0.8545267047832368,1.6653345369377348e-15,6.49612831530398e-16,0.0,True
full,48,1,right_hand,4,0.8815159320468832,0.8815159320468811,0.881515932046882,0.8815159320468812,1.9984014443252818e-15,2.015115977853673e-15,0.0,True
full,49,1,left_hand,1,0.86259285204373,0.8625928520437308,0.8625928520437299,0.8625928520437308,8.881784197001252e-16,0.0,0.0,True
full,49,1,left_hand,2,0.8345667997271967,0.8345667997271977,0.8345667997271946,0.8345667997271977,3.1086244689504383e-15,2.6605971504930854e-15,0.0,True
full,49,1,left_hand,3,1.4010374189904928,1.401037418990493,1.401037418990488,1.4010374189904933,5.329070518200751e-15,1.7433443397502311e-15,0.0,True
full,49,1,left_hand,4,0.9191356937946398,0.9191356937946399,0.9191356937946352,0.9191356937946399,4.6629367034256575e-15,2.898957441310849e-15,0.0,True
full,49,1,right_hand,1,0.7780246447854985,0.7780246447854989,0.7780246447854985,0.7780246447854989,4.440892098500626e-16,0.0,0.0,True
full,49,1,right_hand,2,0.7928659921427461,0.7928659921427459,0.7928659921427457,0.792865992142746,3.3306690738754696e-16,7.001328317946534e-16,0.0,True
full,49,1,right_hand,3,1.11758967283617,1.117589672836171,1.117589672836169,1.117589672836171,1.9984014443252818e-15,2.9802253499918605e-15,0.0,True
full,49,1,right_hand,4,0.8741526517968904,0.8741526517968907,0.8741526517968893,0.8741526517968907,1.4432899320127035e-15,2.0320899739293906e-15,0.0,True
full,50,1,left_hand,1,1.0497226967756472,1.0497226967756481,1.049722696775647,1.0497226967756483,1.3322676295501878e-15,0.0,0.0,True
full,50,1,left_hand,2,1.0091486053897394,1.0091486053897392,1.009148605389738,1.0091486053897392,1.1102230246251565e-15,1.320189734628487e-15,0.0,True
full,50,1,left_hand,3,0.9602086463449272,0.9602086463449278,0.9602086463449272,0.9602086463449278,5.551115123125783e-16,2.3124620442677013e-16,0.0,True
full,50,1,left_hand,4,1.1263650291365925,1.1263650291365934,1.1263650291365876,1.1263650291365932,5.551115123125783e-15,1.774204092484248e-15,0.0,True
full,50,1,right_hand,1,0.8484447968494292,0.8484447968494289,0.8484447968494292,0.8484447968494288,4.440892098500626e-16,0.0,0.0,True
full,50,1,right_hand,2,0.9872292614064465,0.987229261406445,0.9872292614064491,0.987229261406445,4.107825191113079e-15,2.6990035276146136e-15,0.0,True
full,50,1,right_hand,3,0.939774831743535,0.939774831743536,0.9397748317435369,0.939774831743536,9.992007221626409e-16,1.5357827037515036e-15,0.0,True
full,50,1,right_hand,4,1.0355609507522268,1.035560950752227,1.0355609507522296,1.035560950752227,2.6645352591003757e-15,1.929776748412198e-15,0.0,True
full,51,1,left_hand,1,0.9186732657794443,0.9186732657794451,0.9186732657794443,0.9186732657794451,7.771561172376096e-16,0.0,0.0,True
full,51,1,left_hand,2,1.0760890331418977,1.0760890331418937,1.0760890331418995,1.0760890331418937,5.773159728050814e-15,1.6507526651523911e-15,0.0,True
full,51,1,left_hand,3,0.9979338441095691,0.9979338441095683,0.9979338441095734,0.9979338441095683,5.10702591327572e-15,2.447547669209181e-15,0.0,True
full,51,1,left_hand,4,0.9356776993995786,0.9356776993995795,0.935677699399582,0.9356776993995795,2.55351295663786e-15,2.1357797087689942e-15,0.0,True
full,51,1,right_hand,1,0.9941792806638671,0.9941792806638677,0.9941792806638671,0.9941792806638676,5.551115123125783e-16,0.0,0.0,True
full,51,1,right_hand,2,0.8410558216328597,0.8410558216328577,0.8410558216328605,0.8410558216328577,2.7755575615628914e-15,9.240244193647058e-16,0.0,True
full,51,1,right_hand,3,1.0382192686636609,1.0382192686636589,1.038219268663665,1.0382192686636589,6.217248937900877e-15,2.7803181381336207e-15,0.0,True
full,51,1,right_hand,4,1.3297972683729347,1.3297972683729378,1.3297972683729358,1.3297972683729378,3.1086244689504383e-15,1.5027865463811741e-15,0.0,True
full,52,1,left_hand,1,1.0528806585401058,1.0528806585401058,1.0528806585401058,1.0528806585401058,0.0,0.0,0.0,True
full,52,1,left_hand,2,0.993436601857422,0.9934366018574222,0.9934366018574208,0.9934366018574223,1.5543122344752192e-15,1.2293138030190529e-15,0.0,True
full,52,1,left_hand,3,0.8860877277706475,0.8860877277706477,0.8860877277706471,0.8860877277706477,5.551115123125783e-16,1.5035391957206147e-15,0.0,True
full,52,1,left_hand,4,0.8461128612988185,0.8461128612988186,0.8461128612988166,0.8461128612988185,1.887379141862766e-15,2.230647030900299e-15,0.0,True
full,52,1,right_hand,1,1.415977058793646,1.4159770587936424,1.415977058793646,1.4159770587936424,3.552713678800501e-15,0.0,0.0,True
full,52,1,right_hand,2,1.0265293856237183,1.0265293856237176,1.0265293856237205,1.0265293856237174,3.1086244689504383e-15,2.1630613602952705e-15,0.0,True
full,52,1,right_hand,3,0.9125355736007636,0.9125355736007631,0.9125355736007662,0.9125355736007631,3.1086244689504383e-15,2.919924807518911e-15,0.0,True
full,52,1,right_hand,4,0.9887530135801376,0.9887530135801401,0.9887530135801381,0.9887530135801402,2.6645352591003757e-15,3.0316996512951392e-15,0.0,True
full,53,1,left_hand,1,0.8604718109770767,0.8604718109770766,0.8604718109770767,0.8604718109770766,1.1102230246251565e-16,0.0,0.0,True
full,53,1,left_hand,2,0.733147583734103,0.7331475837341022,0.7331475837341044,0.7331475837341022,2.220446049250313e-15,1.6657564645682441e-15,0.0,True
full,53,1,left_hand,3,0.978252553109416,0.9782525531094138,0.9782525531094217,0.9782525531094138,7.882583474838611e-15,3.1777320274498944e-15,0.0,True
full,53,1,left_hand,4,0.8206032690660383,0.820603269066038,0.8206032690660434,0.8206032690660381,5.329070518200751e-15,2.0294027573557147e-15,0.0,True
full,53,1,right_hand,1,1.2189001029310325,1.2189001029310316,1.2189001029310325,1.2189001029310316,8.881784197001252e-16,0.0,0.0,True
full,53,1,right_hand,2,1.446754530375634,1.4467545303756348,1.4467545303756333,1.4467545303756348,1.5543122344752192e-15,4.604331977465034e-16,0.0,True
full,53,1,right_hand,3,1.2233318623444955,1.223331862344494,1.2233318623444938,1.223331862344494,1.5543122344752192e-15,1.8150806969049786e-15,0.0,True
full,53,1,right_hand,4,0.896178121241693,0.8961781212416939,0.8961781212416924,0.8961781212416939,1.5543122344752192e-15,1.48661030432686e-15,0.0,True
full,54,1,left_hand,1,1.0696527221308771,1.069652722130876,1.0696527221308771,1.069652722130876,1.1102230246251565e-15,0.0,0.0,True
full,54,1,left_hand,2,0.9889291068233214,0.9889291068233194,0.9889291068233221,0.9889291068233195,2.6645352591003757e-15,7.858562478093316e-16,0.0,True
full,54,1,left_hand,3,1.5153864553686291,1.5153864553686303,1.5153864553686225,1.5153864553686305,7.993605777301127e-15,3.5166412497097414e-15,0.0,True
full,54,1,left_hand,4,1.1098426544715099,1.1098426544715139,1.1098426544715034,1.1098426544715139,1.0436096431476471e-14,3.801302352705615e-15,0.0,True
full,54,1,right_hand,1,1.696589124845299,1.6965891248452964,1.696589124845299,1.6965891248452967,2.220446049250313e-15,0.0,0.0,True
full,54,1,right_hand,2,0.7088656228436839,0.7088656228436848,0.7088656228436835,0.7088656228436848,1.3322676295501878e-15,6.264786943236932e-16,0.0,True
full,54,1,right_hand,3,0.8912225947709367,0.8912225947709357,0.8912225947709375,0.8912225947709358,1.6653345369377348e-15,1.619449439995019e-15,0.0,True
full,54,1,right_hand,4,0.8767995406812125,0.8767995406812121,0.8767995406812139,0.8767995406812121,1.7763568394002505e-15,1.6460888322219736e-15,0.0,True
A,1,0,left_hand,1,1.1593467671241886,1.159346767124188,1.1593467671241884,1.1593467671241882,4.440892098500626e-16,0.0,0.0,True
A,1,0,left_hand,2,2.1013997067661707,2.1013997067661663,2.10139970676618,2.1013997067661663,1.3766765505351941e-14,4.4379340954619214e-15,0.0,True
A,1,0,left_hand,3,1.235540810147213,1.2355408101472094,1.235540810147221,1.2355408101472092,1.176836406102666e-14,4.852291631112934e-15,0.0,True
A,1,0,left_hand,4,1.7564905926625713,1.7564905926625738,1.7564905926625822,1.7564905926625736,8.659739592076221e-15,4.4244820922129584e-15,0.0,True
A,1,0,right_hand,1,1.2012986694181496,1.2012986694181498,1.2012986694181496,1.2012986694181498,2.220446049250313e-16,0.0,0.0,True
A,1,0,right_hand,2,1.806304315555196,1.8063043155551965,1.8063043155551932,1.8063043155551968,3.552713678800501e-15,1.7209860166862047e-15,0.0,True
A,1,0,right_hand,3,1.2966241124965958,1.2966241124965934,1.2966241124965938,1.2966241124965934,2.4424906541753444e-15,2.9112201811960657e-15,0.0,True
A,1,0,right_hand,4,1.7810971672702673,1.7810971672702667,1.7810971672702665,1.7810971672702667,6.661338147750939e-16,2.119344386758399e-15,0.0,True
A,2,0,left_hand,1,1.2072288043830508,1.2072288043830508,1.2072288043830508,1.2072288043830508,0.0,0.0,0.0,True
A,2,0,left_hand,2,1.1958493555332697,1.1958493555332692,1.1958493555332714,1.1958493555332692,2.220446049250313e-15,1.2997558825309537e-15,0.0,True
A,2,0,left_hand,3,1.6494474798605112,1.649447479860514,1.6494474798605097,1.6494474798605143,4.6629367034256575e-15,2.423116187360243e-15,0.0,True
A,2,0,left_hand,4,1.2694157783616165,1.2694157783616138,1.269415778361614,1.2694157783616138,2.6645352591003757e-15,2.9736185322963763e-15,0.0,True
A,2,0,right_hand,1,1.1602428331849874,1.1602428331849863,1.1602428331849874,1.1602428331849863,1.1102230246251565e-15,0.0,0.0,True
A,2,0,right_hand,2,1.1575823384226531,1.1575823384226538,1.157582338422655,1.1575823384226538,1.1102230246251565e-15,1.534540378199576e-15,0.0,True
A,2,0,right_hand,3,1.5445961724222534,1.5445961724222543,1.544596172422254,1.5445961724222543,8.881784197001252e-16,4.3126729605347586e-16,0.0,True
A,2,0,right_hand,4,1.7629683820190625,1.7629683820190627,1.7629683820190676,1.7629683820190627,4.884981308350689e-15,2.2670871068448523e-15,0.0,True
A,3,0,left_hand,1,1.6854322662027375,1.6854322662027381,1.6854322662027375,1.6854322662027381,6.661338147750939e-16,0.0,0.0,True
A,3,0,left_hand,2,1.6499647454085773,1.6499647454085795,1.649964745408576,1.6499647454085795,3.552713678800501e-15,8.074521793617361e-16,0.0,True
A,3,0,left_hand,3,1.0079478529422703,1.0079478529422705,1.0079478529422687,1.0079478529422705,1.7763568394002505e-15,1.3217624559258754e-15,0.0,True
A,3,0,left_hand,4,0.9973844795980424,0.9973844795980438,0.9973844795980409,0.9973844795980437,2.7755575615628914e-15,2.2262689009810728e-15,0.0,True
A,3,0,right_hand,1,1.6656134518419328,1.6656134518419323,1.6656134518419328,1.6656134518419323,4.440892098500626e-16,0.0,0.0,True
A,3,0,right_hand,2,1.2455475782321173,1.2455475782321195,1.245547578232118,1.2455475782321195,2.220446049250313e-15,3.5654134583954293e-16,0.0,True
A,3,0,right_hand,3,1.4678276225591478,1.4678276225591496,1.4678276225591484,1.4678276225591498,1.9984014443252818e-15,1.05892014197504e-15,0.0,True
A,3,0,right_hand,4,1.3701269983252367,1.3701269983252347,1.3701269983252404,1.3701269983252344,5.995204332975845e-15,2.268858633360435e-15,0.0,True
A,4,0,left_hand,1,1.0389098660437253,1.038909866043726,1.0389098660437253,1.038909866043726,6.661338147750939e-16,0.0,0.0,True
A,4,0,left_hand,2,1.044041151719049,1.0440411517190495,1.0440411517190498,1.0440411517190495,4.440892098500626e-16,6.380340599393823e-16,0.0,True
A,4,0,left_hand,3,1.4398459188309354,1.4398459188309376,1.4398459188309318,1.4398459188309376,5.773159728050814e-15,2.1589980068662115e-15,0.0,True
