,S01_left_hand,S01_right_hand,S02_left_hand,S02_right_hand,S03_left_hand,S03_right_hand,S04_left_hand,S04_right_hand,S05_left_hand,S05_right_hand,S06_left_hand,S06_right_hand,S07_left_hand,S07_right_hand,S08_left_hand,S08_right_hand,S09_left_hand,S09_right_hand,S10_left_hand,S10_right_hand,S11_left_hand,S11_right_hand,S12_left_hand,S12_right_hand,S13_left_hand,S13_right_hand,S14_left_hand,S14_right_hand,S15_left_hand,S15_right_hand,S16_left_hand,S16_right_hand,S17_left_hand,S17_right_hand,S18_left_hand,S18_right_hand,S19_left_hand,S19_right_hand,S20_left_hand,S20_right_hand,S21_left_hand,S21_right_hand,S22_left_hand,S22_right_hand,S23_left_hand,S23_right_hand,S24_left_hand,S24_right_hand,S25_left_hand,S25_right_hand,S26_left_hand,S26_right_hand,S27_left_hand,S27_right_hand,S28_left_hand,S28_right_hand,S29_left_hand,S29_right_hand,S30_left_hand,S30_right_hand,S31_left_hand,S31_right_hand,S32_left_hand,S32_right_hand,S33_left_hand,S33_right_hand,S34_left_hand,S34_right_hand,S35_left_hand,S35_right_hand,S36_left_hand,S36_right_hand,S37_left_hand,S37_right_hand,S38_left_hand,S38_right_hand,S39_left_hand,S39_right_hand,S40_left_hand,S40_right_hand,S41_left_hand,S41_right_hand,S42_left_hand,S42_right_hand,S43_left_hand,S43_right_hand,S44_left_hand,S44_right_hand,S45_left_hand,S45_right_hand,S46_left_hand,S46_right_hand,S47_left_hand,S47_right_hand,S48_left_hand,S48_right_hand,S49_left_hand,S49_right_hand,S50_left_hand,S50_right_hand,S51_left_hand,S51_right_hand,S52_left_hand,S52_right_hand,S53_left_hand,S53_right_hand,S54_left_hand,S54_right_hand
S29_left_hand,5.188288169921249,5.937799771081351,2.968671768327702,3.2389912902232743,2.510062835257415,2.353991925086877,4.90127782421005,3.4121866534646115,3.2211906218977906,3.369680749003688,2.372876074100801,3.086039313674685,2.6550029460192732,2.0864593274353633,2.5858604682476076,3.2985385092627624,3.223942486060749,4.023747748031605,3.3697539296132093,3.778355055584572,2.38068805630097,2.880417078122895,2.8020127804716375,3.8323518261785874,2.517015540292411,2.563203488380654,4.186466686529567,3.4965993913419258,3.040425767831343,2.8236070308688963,3.4872588149683534,4.288802007683243,4.100933934354543,4.732786645512485,3.1044802040464243,3.1708963100396965,3.4256867777851623,5.432167588237116,3.4945064964944983,5.309516512335708,2.2953725603689343,3.554882777123448,3.2481329683116478,3.6956837909131304,2.748320248948158,4.170531241206838,4.137502025061664,3.7831884565740497,2.6990554326650136,3.5749353137781856,4.3489039080966805,3.8430841426331073,4.348260338888776,3.600381106256865,3.4112785117130073,3.774275371797308,2.1550718410973912,3.263332639616163,2.8212159593697814,3.5862961110198928,2.7610597150163265,4.409818016493533,3.9686622394609214,4.292865080830541,2.377059339010303,2.8955400886713516,3.2727274758378946,3.7204023521886667,3.380045391384988,3.137411466411451,3.36930700935698,3.4027708373665675,3.0584990187660845,3.297945920844197,2.925823806439987,3.1870772116444948,3.880406938659843,3.6717214437373626,3.0407995340805507,4.4236809499804925,3.3184941851461494,2.8116328011503344,3.0787009279762456,2.9241739199437093,2.478101248951323,2.9058215592276775,3.6632662004686365,5.145790031572815,2.683662731954476,4.300183860321837,2.0975758141699687,2.591824132655273,4.5063937153524645,4.167641379086594,3.3146630085375364,3.0808131438454174,3.895054789927161,3.7432711445184585,3.360884024496986,3.2932375406160013,3.1404473190327877,4.874503793220394,3.083047131354861,2.718128078056806,3.303185973712007,4.612008453519883,4.301272923106037,5.0947994277514566
S29_right_hand,2.473443016884701,2.5854280950154074,1.5326043682747166,1.4779121803202846,1.8570281022555466,1.8634596119982443,2.195137400405019,1.860876714948254,1.670020534595518,1.6238895595738072,1.4650357777592062,1.4168200162877118,1.422467193459938,2.0615444133805054,1.767732639767797,1.8582726980225979,1.5831072775062913,2.031041301987789,1.5557099299092259,1.7851953738184774,1.7582865222990214,1.84845407985985,1.5266678634255648,1.6880194309348786,2.2755430398245036,2.297599845290454,1.80245020514236,2.2028470684135106,1.6204619659287887,1.7872052179940305,1.661998648293682,1.9791458875193757,2.2472930126238,2.109426041070045,2.24448609147092,1.6121383326545216,1.493288711561773,2.365304788406595,1.9054236015203085,2.244907612531496,1.6000493924449801,1.9573642836664038,1.3584537506137533,1.5122462233435228,1.9804307244347052,1.764251303985175,1.8300686001666424,1.752076940764595,1.3916654556733206,1.5579080593285302,1.8396743920034684,2.073063162101524,1.7299694629269975,1.631496066871577,1.5442645882034567,1.4826700876020726,1.5762375757328728,1.6515227296027999,1.7091419506550332,1.5029770643802671,1.510271380247815,1.9821914836685397,2.070301706281909,1.9161902527615333,1.904006818678877,1.9298140907443109,1.7465557475832232,1.6973142648811983,1.6089516880215708,1.8456023861967128,1.5460465606688043,1.7258807393348632,2.0341376396321205,1.7867062065984918,2.026181572755448,1.704524685085865,1.2319772604859565,1.721433304096655,1.5699749873141498,2.1368941906867587,1.7615989061871509,2.1499834800175117,1.943555306174093,1.7581473611224068,1.9095462941382562,1.4661378990000096,1.246101787576353,3.2734670512855155,1.6894136460543019,2.0416933052920525,1.580292657653942,1.6341308742733767,1.9328565204956754,2.558011736862193,1.18283540286805,1.5055782453926156,2.127688715219408,1.5614964953024815,1.7199190099072497,1.7509927664611045,2.070136959528951,2.0544920046679103,1.8172763945597104,1.9652510310832936,1.3557871643812733,2.458915653627453,2.6964275741999133,2.2880949867448095
S30_left_hand,2.8498521607788776,4.286362657399075,2.0481900195774587,2.282714296095717,1.6149632067778592,1.9025484667111632,3.6358947110680555,2.3346691855806334,2.5237862497701684,2.355555046700559,1.9608728265354596,2.8197819607714276,1.8760209400792165,2.1176472631146472,2.3753834723214595,3.75463779628783,2.076006446399576,2.834614666907142,2.8720115006571865,2.41492909987054,1.4279941107439234,1.9199529068039691,1.9961458683819122,2.856682546983591,1.6163824893453844,2.253565907408194,3.0334493492133277,2.267339975226661,1.8126101168825244,2.209340990363682,2.3670796388483577,2.2325051831198244,2.6259387506903304,3.0619482662965867,2.1371820283422904,2.115162951977691,2.3149464326686657,3.9642333821541036,1.9703500921666082,3.33335987627028,1.7633967204798213,2.8106431626653428,2.4436755492922497,2.1151121422217285,1.7154918195001274,3.191913986697923,2.3676001041584334,2.871795615797572,2.1671705620895123,2.9969407953828133,3.10900821688516,2.706831613644672,2.890827780560354,2.5818986749161534,2.921771670106507,2.898865909029783,2.519357730483582,2.3203843299698077,2.0306079596194566,2.354879827175772,1.915470315090354,3.045616652910709,2.4142925705359497,2.7453423218973283,1.5594301201081313,2.430396422686639,1.930869583441742,2.3333563257962227,2.3429622175172184,2.0667968420258944,2.218109969794061,2.305510093574602,2.8972761021546436,2.487446546445214,1.7743957544583233,1.8740229714547039,2.5891463554469394,2.8410172919582957,2.071748051497156,2.9576861530722334,2.4657352346797836,2.146969607528282,1.79395960040411,2.1318068733643747,2.313587655346331,2.0044621654016193,2.5410942028831256,3.8199573314532365,1.7019138361844974,3.088758201647237,1.6620759777084901,2.4332522143610356,3.0858866622944325,2.248643009042123,2.192914875042656,2.0428341909032053,2.3377491096306646,2.6914707600301506,2.2499122332929717,2.352877136249047,2.260503697261908,3.1455327684846472,2.1059939256377955,1.972676514222355,2.4362960017721225,3.2316713769254677,2.3326618604038103,3.5829839832022583
S30_right_hand,2.1206701121572094,2.5915202444934002,1.6759691919414594,1.6904974495033012,1.6308967456812806,1.9356983351568586,2.140304797213068,1.7118112624793806,1.834081127283704,2.1660983185059166,2.0837657870891744,1.93641540384216,1.5875037730569308,2.2138516119747296,2.478579384772004,2.6272640762720743,1.743914025047418,2.045361590576305,1.8810391990511928,2.281825821324077,1.5567186128679371,1.533585484784465,1.8517370858614555,1.5848680551312464,1.975102578736369,2.6516076647662277,1.5781150691150478,1.743113355330106,1.784062339917638,2.0562969250772745,1.9412343122717348,1.7982429185495135,2.1735109803119332,1.8363921502584688,2.109561275186573,1.679337321374894,1.743510512831246,2.2148946462579224,1.7323871574629397,2.071163416990754,1.6458491962435469,2.3542115017224385,1.5805914094903601,1.5626756649971487,1.9671869402521915,2.091093150826092,1.8793182457607047,1.7524864084725267,1.7162890071948396,1.5124970632148096,1.765522071323284,1.834326193335253,1.7900047549218125,1.8245999066125884,2.014635525443269,1.9775617004095278,1.6897362993155078,1.6841888512097012,1.8572972425961916,1.4242334008372497,1.2748071800443666,1.9844192232077775,1.7433958964901795,1.8040266903716464,1.9759012140237795,1.715729540811326,1.4504893077190193,1.781714013820625,1.8413636255056613,1.7020726655483314,1.550760337338132,1.7037713429558776,2.5905795280727553,2.2389899851542516,2.284779861472933,1.7477468311829378,1.794486564286807,1.8165382396705356,1.65059834497904,2.130289389131412,1.70570511951607,2.125669140127579,1.5135964769342765,1.5394364697368597,1.9008611945859468,1.8050688016193934,1.573842906468224,3.427296394901837,1.7071106656753088,2.100668633339559,1.624872061439119,2.124565856847699,1.5178055494629943,2.6582530662476898,1.499656736267538,1.449271249514215,2.1740107443018917,1.6292839736716438,1.86758552136522,1.8347286483759604,2.1407029375529887,1.791870822778173,2.021593291278782,1.752126773915176,1.6381077999686622,2.0237300065701342,2.3130944373624267,2.18199462993932
S31_left_hand,2.2628510079505753,3.045909558967001,1.5479995540357292,1.6839784331955967,1.4973157272063844,1.6152275008824537,2.4559394866484596,1.767533920656686,1.6962108180391304,1.8525575341974823,1.5998013585299107,1.8270648523242414,1.252860835659277,1.8764694577435583,1.8000368452105666,2.213753215633675,1.5090489872098878,2.084018796299344,1.6907084867641036,1.9687131926320611,1.4257744469493385,1.4309478103607662,1.5471203292062472,1.5691640069113661,1.7482921594517622,2.0484887655186736,2.0228071245287236,2.002189406949726,1.528182553923413,1.7248033491462322,1.7806303923135105,1.6670598719453968,2.297438136094357,2.2476270757938823,2.0829114205500567,1.6248743666856114,1.5861437633687645,2.725055045678006,1.6283278088493345,2.3425866239574216,1.3542008126438243,2.0998416954739314,1.3625246555514836,1.410311631942394,1.8260581402811549,1.8795582385616676,1.9002327452409733,1.9825029733373185,1.520400834919104,1.6166841776567127,2.0704632511634173,1.9416807140731847,1.732651101534495,1.5437279078952804,1.7029644219165627,1.5929141635068615,1.4592260824516814,1.8096587980251806,1.601566222920424,1.3760736424354378,1.2914210002769224,2.1131987766573657,1.8900881362046433,2.024897488546887,1.4743574289986472,1.6519727632558063,1.644351881662029,1.540309778172312,1.5975078620799963,1.6672760893210778,1.5100747000937067,1.7763397426933625,1.9798176506221623,1.8783372294973788,1.8090298422770221,1.5717943803662244,1.6599478015914684,1.716263835920258,1.7747031644939135,2.20137350986683,1.8232178470882596,1.8041450246552855,1.4191637793522967,1.5452389778701763,1.854218265361707,1.4415548344341518,1.5359707156104223,3.573961539369973,1.385936405656218,2.2227455760983177,1.4596293565621932,1.8348633734897148,1.9768323354942594,2.1000268979529695,1.0339634928915586,1.2307745676021353,2.05967522269743,1.7077447142417626,1.6016407911133077,1.6977427404229077,2.006740357116945,2.060327352373355,1.8972101407546011,1.41866156132492,1.3431689847473531,2.628821250113477,2.3494765248386758,2.4916598609324025
S31_right_hand,2.7964406314119126,3.10808275468004,1.939350138644206,1.863560657214836,1.9092080809986987,2.0538549970853333,2.8170437810233495,2.1324063245825746,1.9968743618836764,1.71406919115889,1.8323525957808953,1.4577331259155373,1.5338390715026022,2.5686243482778033,1.5950978527864437,2.1520431533735764,1.5939035429985229,2.272399849230808,1.8482184003236077,1.6637367842328683,1.9312493764585026,2.0621386787721234,1.705415313778067,1.8796936934477668,2.533584841201479,2.1353842381932617,2.4571008891304675,2.3806689905509564,1.7037950575745697,1.804504728143471,1.8672846222153368,2.193853934186073,2.7106678396351915,2.6544499197720635,2.520907950970832,1.9426520647441112,1.5933113988179544,3.239637151212323,1.9003378436236409,2.6478520593873993,1.9304779041810067,2.1627417677349294,1.7360495990878682,1.7078828889114788,2.281675232257302,2.036282232166529,2.0516242615036795,2.343152573379306,1.7608049913009638,1.9737013541206012,2.398160923632174,2.790876907323336,1.9663587062302694,1.6406313585624739,1.722098703432438,1.445226223453509,1.757414160061966,2.3122395814281846,1.8104504681999616,1.6623569108762348,1.6383583798467707,2.3726372561194453,2.280802080632326,2.0466861304132746,1.9012276729831155,2.2360352058727138,2.0476705693696786,2.088547370055694,2.054464798594454,2.1305166974739214,1.9351704873123006,2.213875478040306,2.0465812993401347,1.6578417384657027,1.9369384789848365,2.0335931882478784,1.6833086694299888,1.9779889667519472,2.031944342029247,2.4992139002043907,2.1241092705618407,2.3315613559144275,2.2281860627791916,2.15400587805252,2.336229213273031,1.5890400656543495,1.5891012613374915,3.5767331433381253,1.858509529001204,2.513021820685516,1.887687983866933,1.6303965635713142,2.552475469472994,2.4579734550422043,1.3599901037156252,1.6629864471172553,2.162623152626085,1.8716950492940754,1.8213206287984849,2.019742650995471,2.2339594521321993,2.3327539375131323,2.148212183172847,1.8513795521521796,1.571840331706988,3.235333442240663,2.9847357695783336,3.06634234806692
S32_left_hand,1.875653516862077,2.148694332643678,1.6776161467845858,1.6902057104870019,1.9411579393843754,2.06262820743963,2.0087995854438403,1.7367003251046358,2.097507326916058,2.117998736867585,2.228090512656118,2.1796373698166245,2.1957215272265493,2.369269516293691,2.4713092366935574,3.207404380369822,1.821688265510697,1.8020840875529418,1.8640960907633524,2.1187242535323825,1.7950336649293155,1.6557945785549977,1.845676716425943,1.9549616630341218,2.748411460673766,3.342103740622834,1.6669842604920762,1.712622696376326,1.7590738388532994,1.8990491379492942,1.7120678133172926,2.004545560506967,1.8892374036236157,1.572668817274546,2.113512492043087,1.7062823092822048,1.5662071188263331,1.987646178928479,1.7830232144258087,1.851431059216009,2.3629613019019042,1.8964061069607814,2.032130212917056,1.527098189306248,2.009845640378665,2.207713341774377,1.7345315178207215,1.8355335488180953,1.650599427898623,1.799631024200263,1.5404712002789522,1.7614154848691514,2.0556706463392524,1.9672232177802722,1.966972579742497,2.004393397808946,2.0198208396493853,1.8383893397624103,1.867879404508947,1.685382760583169,1.8859523170179968,1.6605806625303767,1.5974304948943274,1.9333425315459025,2.255515964352921,2.5419552183636522,1.829707139733744,1.6167420852361927,1.4644297303819522,1.6812215237717232,1.7482732627513045,1.6755636207563707,2.5891158456862824,2.0051513289607095,2.3325439003516535,1.8806782666216402,1.7433596663534998,1.8505332364908378,1.9526287941729783,1.7704081845082766,1.8590442658740192,1.8678692972819109,1.5702187604016267,1.698655754568526,2.188434835197601,2.0660404467666567,1.3614273768589438,2.294479848394735,1.9553694971157072,1.6945575091382548,2.081307424589476,2.2621337799919683,1.7456842213754515,2.374150877760041,1.6048101193929545,1.7441573716866787,1.9003669392999818,1.6549410047296862,2.1585962593687675,1.8390848759112242,1.8294281870207616,1.7551342057761339,1.8831344700306012,2.4033646425033233,1.3949985404525274,2.272729380065999,2.2035627429285167,1.641147997579533
S32_right_hand,1.879952231342183,2.8023879956662308,1.6242744578146633,1.7399850276641315,1.7738181512738223,2.1395458576157607,2.4273266448852713,1.7774005220739297,2.0549575934091724,2.012362192637412,2.0386233938727343,2.1482175936588312,1.8559312101797265,2.3785068508413802,2.415353242527965,3.083139587351199,1.7463714997225024,1.8702952644034156,1.9911651015080944,1.9003308007175042,1.7028337692039712,1.7394203754015267,1.5979473391497272,1.9458698569040602,2.3784087663349744,3.21935477398397,1.5727088927593034,1.790697864893939,1.625966964801787,1.9749773271943385,1.924432894522671,1.6627281223872015,1.871376756739161,2.0053049462397743,2.040643690765874,1.5070892807400675,1.568698333072816,2.5915026550281723,1.6059871484056216,2.108082915146989,2.100165977521111,2.137614299035759,1.7609323010495368,1.5029304847768767,1.93451615895513,2.416983263261704,1.7285925377855993,1.695367101026366,1.6944755929425426,1.874452517180297,1.781370398615819,1.7988098126733594,1.912032169877674,1.906041328391829,2.077243290370551,1.9860761576748336,2.00920059266711,1.9530866244427096,1.77445598933949,1.5035063620691884,1.7346712613713542,1.7932227633407345,1.7690186246023478,1.7733995038801853,1.9559111359800334,2.2386610589210645,1.546224112064337,1.7992907199641204,1.7007826888609194,1.6612407255738175,1.656007304034198,1.8509895407208812,2.5604516814285683,2.111445277105563,1.9823658223711385,1.6534230240094776,1.6740540876593393,1.7774139497927426,1.8037301422247445,1.8528567108608536,1.8456823904562856,1.8877832405008763,1.6172168066640524,1.7307092696834603,2.152071695251618,1.7088150456181364,1.4855804036294957,2.9397386850545146,1.5212369328692508,2.0057945511637594,1.696819190800754,2.219879945727004,2.0092087443894884,1.9384656874251778,1.4390722397699398,1.4382132945040198,1.6572128697677664,1.769874397729394,1.935630581968515,1.7419890706357177,1.9619172112519765,1.9500098011915967,1.8084394969760988,2.069082471956395,1.8297578178343024,2.4632884486531537,1.8614136328753195,2.0830128023142933
S33_left_hand,1.70369794369498,1.7929799081080289,1.573759950131014,1.6336914545135595,2.3021171223469894,2.326471090806767,1.836798664764333,1.6224177604574894,2.457194924418033,2.5028804891413983,2.804020609946718,2.759870370747292,2.696060400715084,2.475549931811436,2.848076039524831,4.010267922000479,2.157722647055151,1.598683485022288,1.97990367499653,2.4694418241025105,1.975854404357115,1.5117225312566134,1.7911636718186605,2.148113220673861,2.8693508283504032,4.60878648491335,1.3533855823209802,1.3913035593872858,1.8610999677958124,2.2546033361509137,1.9477277844387184,2.1015929636012607,1.2367577282359938,1.2164331240345403,2.134827604862155,1.8021297409839552,1.948488845463264,1.5849328921168016,2.0035830724847585,1.6764075465780268,2.7382859592380684,1.8156599347030025,2.1871328710737963,2.0860971393074217,2.404272180860816,2.6071665978165433,2.0654794806035257,1.581094918874867,1.8356221283551202,1.8749453144398662,1.6252051765445557,1.3934438647412806,2.448098941336573,2.4995245087897597,2.3335554922984194,2.575731544462145,2.4186645346991544,1.623708620325024,2.023951801445929,1.7666966239675486,2.232915956170525,1.3445867198303816,2.0002912738565883,2.20272768745077,2.4544663208270903,2.440122473345381,1.6797155401502124,1.7966714436833584,1.5561156238601972,1.4658619287198627,1.8616456936887016,1.7912968226292518,2.865606504401154,2.829715008368136,2.8315230316989752,1.6611303039352288,1.8850379248082874,2.0804524771373676,1.749172412797668,1.6820787986362404,1.6008132753540858,1.8470396201194097,1.4506926568352827,1.4596543885510291,1.956512289465132,2.0257875432473895,1.8287106538533617,2.1312961164845454,1.9978925864410646,1.4134194456895708,2.232760590572467,2.8215389849890147,1.366156969793317,2.625253425726862,2.136453246861717,1.729527259226617,2.062335450766887,1.5314848142078972,2.5855876990477054,2.2403981302065303,2.056426951157569,1.8264588584501018,1.7826247923276721,2.6987599274935032,1.8538107696243524,1.9699356997209927,1.9217156920334921,1.350172378927144
S33_right_hand,2.747170604585848,4.190627017397025,2.1121536647341275,2.4087999234638646,1.9676673405278846,2.182759240268757,3.4944503913116582,2.2020472918749623,2.696298761170601,2.0716204125600646,2.231849623082683,2.7711932269537813,1.9692991195355505,2.550339364664127,2.5559852227920374,3.7274917795811415,2.2786584477896743,2.758828449008193,2.6634636194086365,2.3216000971350423,1.7504084497378158,2.2255912807052027,1.8616504944660743,2.754478220073654,1.9901731971035161,2.2156529810975423,3.1164865645920083,2.2396122100668285,1.8010682609522508,2.1499078964055203,2.171071960542092,2.199271580379155,2.730873080993332,2.9814965111869727,2.347403015756969,2.1713326483050532,1.943703168513039,3.9991053841822173,1.7639407378716765,3.2645123448347833,1.980389093265931,2.5190592810957044,2.126633272075897,1.8510153461370367,1.9968394044041236,2.829632898138078,1.9738681154965128,2.8467251968584195,2.455881924803985,2.912976936696462,3.2819588062016676,2.663187042306105,2.5706814063379517,2.410450585724817,2.7216601631539423,2.3647983030335618,2.689158810876009,2.415540602545332,1.9063204317655045,2.0598443677778806,2.0065450874222233,2.7224994802766167,2.344166306637689,2.576306953948296,1.936056023386921,2.539233692509104,2.141092231944026,2.5627836678666487,2.390865399377334,1.9841491962129294,2.1890439954396017,2.383771095072302,2.441100088502501,2.1440213270034407,1.624929482780936,2.039213960217768,2.254812830455118,2.660993764084906,2.3437933083620845,3.000330741820415,2.6143802448273847,2.364542620526143,1.8989458026201405,2.2236759257914565,2.451486893684091,2.13136531162952,2.4914700508447516,3.52600539495877,1.7994602912801838,2.9352879967928978,1.8703809692035511,2.5238645683054415,3.0588586915952702,1.7342828060982367,1.848936896668827,1.7223462628796977,2.2212266678870827,2.713891757577108,2.171637673390876,2.2996114054968286,2.307634769625932,2.536731333398207,2.293324223885748,2.0486051404902974,2.0974134740159456,3.6225319233559885,2.1500607788794692,3.5065354435262317
S34_left_hand,1.683649715087105,2.0808475178106276,2.1734803724538576,2.101609429490728,2.7977942901292687,3.312992310774121,2.1547639005230876,2.149979055879818,3.0678981139760184,2.6530064198841385,3.3800646487857904,3.319355003361501,2.9470918094465466,3.5956387119454316,3.704526182859046,4.633660155471337,2.5462664960869876,2.2562163161459345,2.5575169189755047,2.5855400144133465,2.3752645631805267,2.157468491419193,2.5873333971405676,2.355410533148597,3.417939553326132,4.7486178944419635,1.8821525754377537,1.8403217195990849,2.32034853396945,2.7976948932344103,2.3483829960210993,2.0562222970790702,1.9490894788393822,1.6933365888636152,2.712498587309617,2.1774390529073147,2.12486026997658,2.1796955811222287,2.0664724411895614,1.7272798619308065,3.365078651524152,2.6014342758942224,2.623375396429518,2.1057245470506336,2.807463463983307,3.0071816566627794,1.812911932981161,2.1679253877168563,2.577262873127443,2.3435539908383936,2.0246492875526183,2.0182067705727267,2.434132288744087,2.661850140402014,2.903998651995494,2.892328929619511,3.070332141602072,2.334810391913628,2.5382773731667596,2.0080397647750923,2.5904658113682295,1.79571201596023,2.080861052716768,2.341305877446807,3.0403090047407595,3.0604949946439133,2.144302606948818,2.05964112601158,2.260393722475321,2.087133433984154,2.0757257952435135,2.241231390359595,3.6270980907342185,3.020947118561832,3.0442422519874524,2.258466786113187,2.2295374188025656,2.561529718835824,2.45283170634879,1.9919122827363838,2.3021987499132397,2.6547605037582853,2.0034367027699194,2.269316635381394,2.9287057012285778,2.550648092662367,1.9387988091464068,2.7700367013858336,2.636776037031268,1.9697599876241463,2.915727008382996,3.47852177417091,1.7830864618898585,2.668804231908915,2.312038018378095,2.041180324095186,2.1275469342199727,2.077394431722655,2.784950888002531,2.331881849027029,2.4886936739430463,1.9100436921182897,2.4930786980113804,3.2467693357229663,2.253073387949092,2.4274788053478935,2.2472548222255946,1.6373211149800113
S34_right_hand,2.7222906807475904,4.478768276162952,2.761206045072932,3.286951125730363,2.769049613146435,3.238197131215987,3.4437176959310456,3.342779002141434,3.254589606645915,3.214578449666674,3.465177105567597,3.6498870012352094,2.8147925474389943,3.788109696252298,4.5213368148972615,4.369076992112794,2.667161904980557,3.653269882869074,3.6990593482119163,3.4459658713887147,2.5575967374416044,2.722745565838177,3.293680569540556,2.526593353474109,2.3026802897094854,3.4322696882210706,2.945452884360477,3.069453864299143,3.1067431130022882,3.7844036264979013,3.6750860805400056,2.473738704691081,3.5498564916458064,3.2756937514515796,3.5158629623619375,3.009481846941633,2.611373442182374,3.6344849462055793,2.230711578673957,3.0201402998628497,2.758427910277339,4.520421481949179,2.286061603425553,2.427018270953279,3.1373275438318,3.6777227644517336,2.828333225020055,2.999513913826869,3.421588659247002,2.8214540302501248,3.383311971051593,2.510148644447029,2.5616018745491127,2.960578484008703,3.951520628502257,3.6853318087112275,3.574676680713832,3.2291763949280767,3.2815104076742503,2.135775292198288,2.230333600195467,3.0727971575905215,2.363028925370372,3.0893668087675987,2.977572196713019,2.17223886286651,2.227100959205517,2.7700271145202913,3.3831771404558273,2.755941730222614,2.8728768032369243,2.9779058565811978,4.716766702697593,3.894186957962546,3.161599368302826,2.832864249399183,2.859680874930551,3.6564899245157996,2.8360125642064835,3.582400862687625,2.988264315628493,3.442387370141273,2.66927741678687,2.8049363393200233,3.6294444990473362,3.2892316231199046,2.9624265659814317,5.605406383143087,2.5598625024068515,3.7038338780642,2.66050628397125,3.906138477668527,2.6250831570769853,3.2031462378787423,2.302623858783753,2.494025127561051,3.1598088695223905,2.7739742508390495,2.924878766708184,2.824171648329711,3.9906909781420374,2.748193348702211,3.3264496518885025,2.4107838269961803,3.1544579746373502,2.9872929989411743,3.0000968832122497,3.672621776037598
S35_left_hand,2.0061938176185254,2.5377730013642132,1.530798575229122,1.5512817300390882,1.8080183374742105,2.0368444654604403,2.1805856754686834,1.6692242683955543,1.9696130942399774,1.8880940976739229,1.7722596588724562,1.7529938489392503,1.8437715197257751,2.334177225839945,2.080360492893637,2.547516643368609,1.5025490779702202,1.9346746740750447,1.780457690047699,1.6609808906443062,1.7851299483994778,1.5138109711566117,1.6356344368187354,1.6529198385672466,2.2149495854662,2.648332196992234,1.6265780527457685,1.7771803780608892,1.6939151709992728,1.719842518244014,1.6455700584731896,1.6661244727831928,2.0842878864840695,1.9918886231347406,2.0496743419644226,1.5239777629302478,1.4669624688281173,2.2919458714760736,1.5442097567471402,2.0046528751246577,1.8822408123311818,2.1214019879023414,1.480664382655601,1.496829841588585,1.8415102177466616,2.1101960055011655,1.6545565202344752,1.7095995934887802,1.4796068943791316,1.5315523450228383,1.7920506979776336,1.7447169708296224,1.57468684436315,1.7108603380411584,1.8422037063941732,1.8769690334253815,1.9092723430036846,1.7064322709323019,1.4890182106536711,1.2764220008855767,1.5462501644956648,1.7931969715448595,1.6067971527822782,1.6205915627474405,1.8756957461613724,1.7015882733906256,1.4957747530049184,1.5841984167497472,1.500162845801191,1.4192970496796735,1.563665568456098,1.671363477354829,2.5254939234848215,1.9036723253450347,1.9603709314860922,1.707147108327733,1.607862904602249,1.879720567532229,1.5681242194406144,2.004092957158755,1.5634758737899133,1.8002763569275264,1.5878716908032815,1.6356031963603004,1.9956849441340405,1.4077369615718442,1.5320826362224391,3.0543962417953456,1.5012981462010802,1.8216272402226412,1.5124079195307454,1.7783420210769934,1.6216786231780589,2.437202583720914,1.2985438876615152,1.2430254269984717,1.808128195333219,1.4473177813628784,1.564624614401967,1.591484084323458,1.9814924245056826,1.7353726160544765,1.7265642365669707,1.966846853358048,1.4639037432536575,2.0489409713483333,2.173813623827791,2.1204314039760157
