protocol_version,protocol_sha256,config_sha256,code_commit,phase,session,status,geometry,subject,split,shape_norm,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,5,F,0.1612424565416129,0.07900879106680635,0.004257001941333997,-0.03331278134166991,-0.08267952447298212,0.04090169314374226,-0.026944841100979795,-0.03515589000828637,0.04012855655513707,0.0035072735238934577,0.08084220375140644,0.4899999216175178,0.02640124711964658,-0.20660055705038616,-0.5127652247821247,0.25366577774251714,-0.16710760725743448,-0.21803122305578032,0.248870907922324,0.021751551043805342,0.5013704546887932
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,6,A,0.5235340136819908,0.17005035857430192,0.07333159871791849,-0.181998505039123,-0.13182061706085105,0.2079033898264641,-0.18733659753871018,-0.18001479473504386,0.21099957795715096,0.07093663777571678,0.17034115668911845,0.32481243649929353,0.1400703618131336,-0.34763453812510825,-0.2517899766125274,0.3971153437849989,-0.3578308049579825,-0.34384546186217785,0.40302935901566467,0.13549575752838416,0.3253678886900144
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,6,B,0.6273216136044146,0.34337559372637927,0.03793584517434122,-0.3351463375785898,-0.18839592923128354,0.10482786092034435,-0.08500472294878962,-0.10118010485363217,0.2592237752996042,0.053553281808967484,0.1668932886485634,0.5473677078547303,0.060472721410589465,-0.5342496262051815,-0.30031793125827944,0.16710385653386428,-0.1355042152308068,-0.16128904641477212,0.4132230895252865,0.08536814394336789,0.2660410306758621
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,6,F,0.48460536848520225,0.2214181674913645,0.07308845946900003,-0.23073297619849245,-0.1554880586925539,0.11486856845870003,-0.1270079183602185,-0.10852922851342182,0.1965202993527257,0.07981922193243304,0.13024770103633487,0.45690407471853184,0.15082057323768966,-0.4761255058311184,-0.32085500657696864,0.23703527845298233,-0.2620852483686358,-0.22395383041807107,0.4055264595334886,0.16470973522628315,0.26877065238354264
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,7,A,1.8931848652305998,0.7413235613462437,0.3891559755044911,-0.3073218162601846,-1.1302239938072436,0.257681164437916,-0.26311506950582997,-0.49045710351499294,0.27059814342061567,0.1877533213876789,1.013232947314178,0.3915748403450006,0.20555624685764107,-0.16233059005716868,-0.5969961067006399,0.13610987979587988,-0.13898012515211036,-0.25906455968590936,0.14293276287503778,0.09917326344398467,0.5352002152155177
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,7,B,1.1375258584806849,0.3708346618264435,0.2978318267767395,-0.24626473541706895,-0.5760064995126126,0.2219313407924599,-0.19048101049399913,-0.4212091283470983,0.1938964534681159,0.16253475172041612,0.5902085076447963,0.32600108301866815,0.2618242254066496,-0.21649154925232894,-0.5063678291075905,0.1951000402653513,-0.16745202675956003,-0.37028532160990024,0.1704545457340988,0.14288444566658257,0.5188528271639444
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,7,F,1.4335214395862468,0.5050398738280902,0.35902709344649686,-0.2682766161328608,-0.8049847164205183,0.21565827836268509,-0.2132392032496398,-0.4507747522954356,0.21277436184645848,0.18060743113402122,0.7602472965807008,0.35230716463777373,0.2504511502458741,-0.1871451718296538,-0.561543548768171,0.15043952075452036,-0.14875201539447253,-0.3144527454193789,0.1484277499943572,0.12598865014962696,0.5303354910409493
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,8,A,2.4465834281628926,0.8607287323569881,-0.18628142937369216,0.21065462850068234,-1.241627445950835,0.48710345588544823,0.03170223973621285,-0.5342891239548024,0.22613497714494787,-0.5621600198424124,1.653269811544978,0.3518084535556991,-0.07613941434793763,0.08610155127996601,-0.5074944233081627,0.19909537940883046,0.012957759531632912,-0.2183817309495933,0.09242888451784767,-0.22977349285183826,0.6757463459099764
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,8,B,1.9639731343350426,0.36818375372283874,-0.002614033806484615,0.19284693041093454,-0.7109233545647315,0.37770407076734946,0.10513256179042176,-0.6366727474266247,0.27554974399037646,-0.6876656772609633,1.4391474055990885,0.18746883411289508,-0.001330992649942571,0.09819224460839084,-0.3619822196831803,0.19231631235894253,0.0535305498595923,-0.32417589441323386,0.14030219618236858,-0.35014006313981044,0.7327734684549805
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,8,F,2.1069340876295484,0.5598270116342893,-0.06541506959479802,0.21524941079213486,-0.9415492936334496,0.39689513831617157,0.07775202644934912,-0.5736314443012775,0.22713268143810908,-0.6142155557894868,1.505710559126043,0.2657069411526465,-0.031047515904208782,0.10216238469723837,-0.44688122858781976,0.18837567850198247,0.036902923022535415,-0.2722588464770884,0.10780246177214285,-0.29152101121517443,0.7146453075900798
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,9,A,2.904705561994587,0.6902999058201691,0.5133239983561554,-0.04655405322380736,-1.4430014340481052,0.536833280540225,-0.09959741296595898,-1.1729234914635605,0.21931746649072142,-0.16401026938672394,1.965711027571901,0.23764883947347756,0.17672152560745913,-0.016027116081204416,-0.49678062139187457,0.18481504203530885,-0.03428829905140815,-0.4038011655329857,0.0755041988972272,-0.05646364696396363,0.6767333162064445
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,9,B,2.7058401359359436,1.1361355409637808,0.19982696527912194,-0.13221624468236437,-1.674349011321704,0.2885298678802835,-0.03542035436128135,-0.5724494632238102,0.17862260648142372,-0.08497391358874659,1.6488120678331166,0.4198827291660356,0.07385024807092022,-0.04886328757062031,-0.6187908106930903,0.10663226701694323,-0.013090335194185275,-0.21156071107866883,0.06601373233738311,-0.03140389280956331,0.6093530973746151
1.0,ff7143dca8408a73233321fc7219358e48f2336bad0cb63f4e76f8988e77ecce,ca0178be9c5fd168509f48974d2b3e1bbc91b2ba4e8e9e320299fd98dcf765e8,0c9085a7366142fd489e5640b36c75720ff4acbc,discovery,0train,PASS,LE,9,F,2.6926795573791837,0.8600934936731972,0.39892316905424674,-0.07023207599035376,-1.545046976725374,0.34522895528343783,-0.05575989034466998,-0.8313907493953577,0.17043633323410126,-0.1150414076458565,1.7617417906712178,0.31941917905387013,0.14815099998104614,-0.026082597091022394,-0.5737953379900823,0.12821018911713847,-0.020707956203649323,-0.30875963206129137,0.06329618122105436,-0.04272376463459605,0.6542708677841865
